MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.2	MASTER_WP4_FFoQSI_1	DC18-F-BR	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1858800	185	17047	89.09145318	0.503144654	0.348873467
MASTER_WP4_FFoQSI_1__RC17-04-BC__bin.8	MASTER_WP4_FFoQSI_1	RC17-04-BC	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	836977	82	15909	50.47021944	0.0	0.352200837
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.26	MASTER_WP4_FFoQSI_1	VB-09-M8	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1821227	400	5760	55.48589342	1.724137931	0.342724987
MASTER_WP4_FFoQSI_1__RC17-04-BC__bin.4	MASTER_WP4_FFoQSI_1	RC17-04-BC	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1009402	213	5886	72.61442048	0.899470899	0.379638638
MASTER_WP4_FFoQSI_1__RC17-02__bin.17	MASTER_WP4_FFoQSI_1	RC17-02	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1355508	149	12481	93.38624339	1.14638448	0.378857225
MASTER_WP4_FFoQSI_1__RC17-04-AC__bin.13	MASTER_WP4_FFoQSI_1	RC17-04-AC	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	907854	288	3392	63.35265647	0.529100529	0.379010281
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.45	MASTER_WP4_FFoQSI_1	VB-09-M8	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1310700	223	6512	68.96551724	0.0	0.393685054
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.79	MASTER_WP4_FFoQSI_1	VB-09-M7	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1565293	248	7978	85.7484231	1.420253691	0.389328388
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.34	MASTER_WP4_FFoQSI_1	VB-03-M5	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1114597	68	22546	63.64628821	0.58224163	0.386603409
MASTER_WP4_FFoQSI_1__DC18-02__bin.7	MASTER_WP4_FFoQSI_1	DC18-02	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1175845	153	9941	76.29098219	0.451237263	0.395763897
MASTER_WP4_FFoQSI_1__RC17-032__bin.2	MASTER_WP4_FFoQSI_1	RC17-032	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1099452	171	8406	68.83257087	0.535454356	0.39753077
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.3	MASTER_WP4_FFoQSI_1	DC18-F-BR	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1229860	362	3491	50.0	0.0	0.469928285
MASTER_WP4_FFoQSI_1__DC18-032__bin.19	MASTER_WP4_FFoQSI_1	DC18-032	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	2503331	550	5716	70.14106583	4.310344828	0.352088078
MASTER_WP4_FFoQSI_1__DC18-04-AC__bin.2	MASTER_WP4_FFoQSI_1	DC18-04-AC	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1958890	126	23917	88.38197864	0.471698113	0.355298154
MASTER_WP4_FFoQSI_1__DC18-04-BC__bin.2	MASTER_WP4_FFoQSI_1	DC18-04-BC	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1757194	104	25517	82.97317361	0.471698113	0.355972078
MASTER_WP4_FFoQSI_1__DC18-04-BR__bin.5	MASTER_WP4_FFoQSI_1	DC18-04-BR	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1865905	114	24689	86.1178277	0.471698113	0.354791375
MASTER_WP4_FFoQSI_1__DC18-F-AC__bin.2	MASTER_WP4_FFoQSI_1	DC18-F-AC	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1666149	99	25517	78.25619248	0.471698113	0.356288063
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.17	MASTER_WP4_FFoQSI_1	DC18-F-AR	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1704985	115	24123	82.85996606	0.786163522	0.356217797
MASTER_WP4_FFoQSI_1__DC18-F-BC__bin.2	MASTER_WP4_FFoQSI_1	DC18-F-BC	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1463549	99	24455	62.88401254	0.0	0.355574702
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.15	MASTER_WP4_FFoQSI_1	DC18-F-BR	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1443516	125	18646	61.47335423	0.0	0.356558569
MASTER_WP4_FFoQSI_1__RC17-F-AC__bin.4	MASTER_WP4_FFoQSI_1	RC17-F-AC	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1252224	188	8754	50.0	0.0	0.354269683
MASTER_WP4_FFoQSI_1__DC18-032__bin.1	MASTER_WP4_FFoQSI_1	DC18-032	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2778907	356	10934	93.33333333	1.388888889	0.329153153
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.67	MASTER_WP4_FFoQSI_1	VB-09-M8	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2868375	466	8304	94.91161616	4.444444444	0.32860278
MASTER_WP4_FFoQSI_1__KM-5G__bin.28	MASTER_WP4_FFoQSI_1	KM-5G	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2808597	192	25416	98.33333333	2.5	0.328903363
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.22	MASTER_WP4_FFoQSI_1	VB-03-AG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2380161	426	7395	93.03912784	1.916666667	0.32802907
MASTER_WP4_FFoQSI_1__VB-04-AD__bin.33	MASTER_WP4_FFoQSI_1	VB-04-AD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2332725	521	5518	90.83333333	3.83213859	0.329186681
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.26	MASTER_WP4_FFoQSI_1	VB-05-AD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2302685	350	8424	92.69444444	2.777777778	0.329583508
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.53	MASTER_WP4_FFoQSI_1	VB-05-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2448893	213	24804	94.86111111	0.833333333	0.329559519
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.37	MASTER_WP4_FFoQSI_1	VB-05-BG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2708122	271	15543	98.88888889	2.222222222	0.327793209
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.24	MASTER_WP4_FFoQSI_1	VB-06-AD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2381029	314	11536	77.74294671	0.0	0.32907201
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.4	MASTER_WP4_FFoQSI_1	VB-06-BG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2662936	375	10604	96.66666667	3.444444444	0.329663574
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.27	MASTER_WP4_FFoQSI_1	VB-08-AG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2654816	180	25214	94.44444444	1.990740741	0.328097314
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.18	MASTER_WP4_FFoQSI_1	VB-08-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2309192	439	6461	91.38888889	1.406810036	0.329629152
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.18	MASTER_WP4_FFoQSI_1	VB-08-M4	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2415039	248	20926	96.25	1.018518519	0.329233607
MASTER_WP4_FFoQSI_1__VB-14D__bin.26	MASTER_WP4_FFoQSI_1	VB-14D	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2594731	391	9160	95.41666667	2.546296296	0.328131124
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.27	MASTER_WP4_FFoQSI_1	VB14-F-AR	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2420153	319	11494	94.16666667	1.406810036	0.328568483
MASTER_WP4_FFoQSI_1__VB14-F-BR__bin.28	MASTER_WP4_FFoQSI_1	VB14-F-BR	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2376540	239	16407	92.41666667	3.055555556	0.328517088
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.22	MASTER_WP4_FFoQSI_1	VB-14-M17	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2339568	389	7343	83.22729988	2.546296296	0.326859489
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.20	MASTER_WP4_FFoQSI_1	VB-14-M18	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2616990	161	29093	97.77777778	2.083333333	0.329457507
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.56	MASTER_WP4_FFoQSI_1	VB-15-M9	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	918935	217	4747	53.60501567	0.0	0.332664443
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.46	MASTER_WP4_FFoQSI_1	VB-16-AG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2706709	230	20658	95.27777778	1.666666667	0.328254349
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.47	MASTER_WP4_FFoQSI_1	VB-16-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2879962	233	18105	97.57575758	2.934587814	0.33116687
MASTER_WP4_FFoQSI_1__KM-5D__bin.39	MASTER_WP4_FFoQSI_1	KM-5D	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2867249	142	59637	98.88888889	1.666666667	0.328327955
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.14	MASTER_WP4_FFoQSI_1	VB-09-M7	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2423701	511	5848	92.01105137	3.888888889	0.327355973
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.28	MASTER_WP4_FFoQSI_1	VB-15-AG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2568249	436	8230	91.61917563	4.166666667	0.325894802
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.31	MASTER_WP4_FFoQSI_1	VB-15-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2708151	246	17051	98.33333333	0.972222222	0.327092544
MASTER_WP4_FFoQSI_1__KM-1D__bin.42	MASTER_WP4_FFoQSI_1	KM-1D	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2077636	343	8158	90.83333333	1.388888889	0.329217438
MASTER_WP4_FFoQSI_1__KM-2D__bin.10	MASTER_WP4_FFoQSI_1	KM-2D	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2525445	175	31244	94.44444444	0.555555556	0.328831156
MASTER_WP4_FFoQSI_1__KM-2G__bin.28	MASTER_WP4_FFoQSI_1	KM-2G	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2535043	249	16421	98.75	1.805555556	0.329103688
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.38	MASTER_WP4_FFoQSI_1	RC17-F-AR	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2690160	172	36465	99.44444444	0.0	0.328922072
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.26	MASTER_WP4_FFoQSI_1	RC17-F-BR	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2613954	155	39312	97.5	1.388888889	0.329915523
MASTER_WP4_FFoQSI_1__VB-03-M5__bin.25	MASTER_WP4_FFoQSI_1	VB-03-M5	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2444799	246	18257	74.13793103	0.0	0.329050773
MASTER_WP4_FFoQSI_1__VB-03-M6__bin.19	MASTER_WP4_FFoQSI_1	VB-03-M6	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2569379	243	21512	97.22222222	3.611111111	0.330089099
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.17	MASTER_WP4_FFoQSI_1	VB-04-BG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2308224	419	7790	91.57407407	2.008661888	0.33022445
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.17	MASTER_WP4_FFoQSI_1	VB-09-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	955474	190	6496	57.29689367	0.851851852	0.328284181
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.3	MASTER_WP4_FFoQSI_1	VB-14-AD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2719317	169	36135	98.88888889	1.805555556	0.32772494
MASTER_WP4_FFoQSI_1__VB-14-BG__bin.33	MASTER_WP4_FFoQSI_1	VB-14-BG	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2416880	270	15891	96.15740741	1.388888889	0.328626163
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.10	MASTER_WP4_FFoQSI_1	VB-15-M12	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2527352	364	9177	94.49074074	2.777777778	0.328583434
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.16	MASTER_WP4_FFoQSI_1	VB-16-M13	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2002795	470	5097	78.28405018	1.851851852	0.328008608
MASTER_WP4_FFoQSI_1__VB-16-M14__bin.18	MASTER_WP4_FFoQSI_1	VB-16-M14	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	1562817	525	3185	59.23715651	1.111111111	0.326711317
MASTER_WP4_FFoQSI_1__KM-1G__bin.27	MASTER_WP4_FFoQSI_1	KM-1G	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2570676	256	14553	97.82407407	3.101851852	0.328264239
MASTER_WP4_FFoQSI_1__VB-03-BD__bin.18	MASTER_WP4_FFoQSI_1	VB-03-BD	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2401641	443	7042	94.9537037	2.425328554	0.328279289
MASTER_WP4_FFoQSI_1__VB-08-M3__bin.23	MASTER_WP4_FFoQSI_1	VB-08-M3	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2178158	232	13880	82.17592593	1.666666667	0.3267201
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.25	MASTER_WP4_FFoQSI_1	VB12-F-BR	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2545315	290	12480	94.16666667	1.851851852	0.329686895
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.26	MASTER_WP4_FFoQSI_1	VB-16-M15	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	1736657	279	8481	68.61111111	0.712365591	0.32457244
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.23	MASTER_WP4_FFoQSI_1	VB-16-M16	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	1993629	184	16629	60.02777778	0.277777778	0.329527711
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.36	MASTER_WP4_FFoQSI_1	VB-09-M8	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2056923	418	5912	77.21207087	1.744186047	0.634328558
MASTER_WP4_FFoQSI_1__KM-4G__bin.17	MASTER_WP4_FFoQSI_1	KM-4G	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3006763	371	10773	85.5620155	0.775193798	0.633442343
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.42	MASTER_WP4_FFoQSI_1	VB-03-AG	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2978388	547	6560	81.56976744	3.59496124	0.633559832
MASTER_WP4_FFoQSI_1__VB-04-AD__bin.22	MASTER_WP4_FFoQSI_1	VB-04-AD	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3127734	578	6824	89.24418605	1.162790698	0.632567859
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.42	MASTER_WP4_FFoQSI_1	VB-05-BD	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3713401	361	15231	90.40697674	2.945736434	0.632781378
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.46	MASTER_WP4_FFoQSI_1	VB-05-BG	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3877963	358	16229	96.85077519	1.182170543	0.631329128
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.16	MASTER_WP4_FFoQSI_1	VB-06-AD	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2294146	353	7681	77.71317829	1.124031008	0.634433467
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.18	MASTER_WP4_FFoQSI_1	VB-06-BG	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2625034	460	7227	83.62403101	1.937984496	0.633906837
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.33	MASTER_WP4_FFoQSI_1	VB-08-AG	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2372364	345	8166	82.14147287	0.581395349	0.634712464
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.25	MASTER_WP4_FFoQSI_1	VB-08-BD	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2430555	402	7472	83.35271318	1.220930233	0.635717357
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.19	MASTER_WP4_FFoQSI_1	VB-08-M4	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	1915424	357	6508	62.75862069	1.724137931	0.63594849
