MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
KastmanEK_2016__CSB888__bin.4	KastmanEK_2016	CSB888	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2742782	423	8668	98.10185185	3.526936027	0.328532855
KastmanEK_2016__CSB907__bin.5	KastmanEK_2016	CSB907	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2575310	89	62694	98.88888889	0.555555556	0.329793695
KastmanEK_2016__CSB619__bin.3	KastmanEK_2016	CSB619	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2779838	87	67481	99.44444444	0.694444444	0.327683124
KastmanEK_2016__CSB720__bin.2	KastmanEK_2016	CSB720	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3361402	632	7224	91.8120155	1.162790698	0.632371255
KastmanEK_2016__CSB729__bin.8	KastmanEK_2016	CSB729	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3230344	396	12227	88.56589147	0.930232558	0.634190972
KastmanEK_2016__CSB962__bin.5	KastmanEK_2016	CSB962	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2964145	303	15929	91.49224806	1.162790698	0.632984891
KastmanEK_2016__CSB387__bin.4	KastmanEK_2016	CSB387	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3416985	348	14195	92.71317829	0.406976744	0.632974684
KastmanEK_2016__CSB737__bin.4	KastmanEK_2016	CSB737	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	1587812	165	13420	68.41085271	1.01744186	0.628864752
KastmanEK_2016__CSB870__bin.2	KastmanEK_2016	CSB870	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3187029	222	22543	94.57364341	0.0	0.632800015
KastmanEK_2016__CSB907__bin.6	KastmanEK_2016	CSB907	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3304242	325	15362	94.86434109	0.968992248	0.63285861
KastmanEK_2016__CSB875__bin.6	KastmanEK_2016	CSB875	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2445284	276	12551	83.35271318	1.01744186	0.633536636
KastmanEK_2016__CSB729__bin.9	KastmanEK_2016	CSB729	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3963043	135	55228	99.41520468	0.584795322	0.702897243
KastmanEK_2016__CSB962__bin.6	KastmanEK_2016	CSB962	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3827061	272	23850	100.0	0.584795322	0.703582723
KastmanEK_2016__CSB307__bin.5	KastmanEK_2016	CSB307	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3832156	286	22500	99.12280702	1.169590643	0.703841128
KastmanEK_2016__CSB409__bin.4	KastmanEK_2016	CSB409	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	2948038	898	3633	80.5165692	1.754385965	0.70414323
KastmanEK_2016__CSB600__bin.3	KastmanEK_2016	CSB600	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3779745	224	36426	99.41520468	1.949317739	0.704131628
KastmanEK_2016__CSB734__bin.2	KastmanEK_2016	CSB734	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3858314	240	29140	99.90253411	3.319409635	0.704517569
KastmanEK_2016__CSB737__bin.3	KastmanEK_2016	CSB737	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3882125	57	125529	92.49791145	0.584795322	0.703858067
KastmanEK_2016__CSB739__bin.2	KastmanEK_2016	CSB739	SGB16653	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_alimentarium	3869801	432	13375	98.34307992	2.680311891	0.702948291
KastmanEK_2016__CSB875__bin.10	KastmanEK_2016	CSB875	SGB69231	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_tyrofermentans	3132476	413	11153	86.5497076	1.461988304	0.703867165
KastmanEK_2016__CSB720__bin.9	KastmanEK_2016	CSB720	SGB17127	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_casei	1710974	500	3540	60.84347248	0.0	0.557340439
KastmanEK_2016__CSB729__bin.7	KastmanEK_2016	CSB729	SGB17127	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_casei	2576667	264	13543	92.92217327	0.308370044	0.556314417
KastmanEK_2016__CSB962__bin.3	KastmanEK_2016	CSB962	SGB17127	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_casei	2398139	340	8706	88.4948605	1.321585903	0.556247157
KastmanEK_2016__CSB726__bin.4	KastmanEK_2016	CSB726	SGB7847	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_xylosus	2236131	101	48596	72.38244514	2.586206897	0.324182259
KastmanEK_2016__CSB962__bin.13	KastmanEK_2016	CSB962	SGB73284	uSGB	Other	Bacteria	Actinobacteria	CFGB22911	OFGB22911	FGB22911	GGB52421	GGB52421_SGB73284	3080405	98	69698	99.6996997	0.195195195	0.691640547
KastmanEK_2016__CSB962__bin.2	KastmanEK_2016	CSB962	SGB66234	uSGB	Other	Bacteria	Actinobacteria	CFGB10515	OFGB10515	FGB10515	GGB48227	GGB48227_SGB66234	2744614	458	7643	88.97415272	1.816816817	0.671162867
KastmanEK_2016__CSB737__bin.5	KastmanEK_2016	CSB737	SGB93118	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB93118	3699449	70	87321	96.00668338	3.50877193	0.706753087
KastmanEK_2016__CSB907__bin.3	KastmanEK_2016	CSB907	SGB93302	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter_SGB93302	2582129	744	3949	71.7027027	0.810810811	0.705800524
KastmanEK_2016__CSB600__bin.10	KastmanEK_2016	CSB600	SGB69237	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_SGB69237	2945486	638	5829	85.90948091	1.396396396	0.659241972
KastmanEK_2016__CSB694__bin.3	KastmanEK_2016	CSB694	SGB60172	uSGB	Other	Bacteria	Actinobacteria	CFGB22532	OFGB22532	FGB22532	GGB42949	GGB42949_SGB60172	2375022	220	15317	87.83366099	1.900393185	0.560823016
KastmanEK_2016__CSB694__bin.9	KastmanEK_2016	CSB694	SGB87477	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB87477	3300692	168	33395	87.30019493	0.682261209	0.701118129
KastmanEK_2016__CSB341__bin.11	KastmanEK_2016	CSB341	SGB93100	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB93100	1664342	161	13719	68.81782946	1.744186047	0.622572764
KastmanEK_2016__CSB734__bin.4	KastmanEK_2016	CSB734	SGB73277	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB73277	3633002	283	23287	92.31589147	1.695736434	0.636749718
KastmanEK_2016__CSB600__bin.2	KastmanEK_2016	CSB600	SGB69234	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB69234	3946512	246	25431	96.25	0.581395349	0.626161279
KastmanEK_2016__CSB888__bin.2	KastmanEK_2016	CSB888	SGB69234	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB69234	1980443	769	2565	51.00775194	0.290697674	0.627364181
KastmanEK_2016__CSB409__bin.1	KastmanEK_2016	CSB409	SGB34830	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_sp_S111	3189121	483	9027	84.59302326	1.569767442	0.658589937
KastmanEK_2016__CSB694__bin.2	KastmanEK_2016	CSB694	SGB69383	kSGB	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_sp_FME5	3234354	276	16290	98.48901099	0.176609105	0.429019829
KastmanEK_2016__CSB387__bin.6	KastmanEK_2016	CSB387	SGB11844	kSGB	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_sp_FME1	2346399	16	243930	58.18965517	0.431034483	0.545896499
KastmanEK_2016__CSB694__bin.4	KastmanEK_2016	CSB694	SGB93101	uSGB	Genus	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB93101	3965576	505	12353	83.60326689	4.651162791	0.624906193
KastmanEK_2016__CSB694__bin.6	KastmanEK_2016	CSB694	SGB94720	uSGB	Genus	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus_SGB94720	1878560	203	12503	90.7183908	1.724137931	0.405910378
