MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
SternesPR_2017__Y2D1_B_shotgun__bin.9	SternesPR_2017	Y2D1_B_shotgun	assigned	EUK10000036	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora_uvarum	8643490.0	464.0	32519.0	79.7	0.0	0.3192
SternesPR_2017__Y2D3_A_shotgun__bin.1	SternesPR_2017	Y2D3_A_shotgun	assigned	EUK10000043	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora_osmophila	10108148.0	1604.0	8495.0	87.4	0.1	0.3725
SternesPR_2017__Y2D3_A_shotgun__bin.2	SternesPR_2017	Y2D3_A_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11000101.0	278.0	66769.0	98.4	2.0	0.3824
SternesPR_2017__Y2D3_B_shotgun__bin.1	SternesPR_2017	Y2D3_B_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11171065.0	283.0	68291.0	99.2	2.1	0.3823
SternesPR_2017__Y2D3_B_shotgun__bin.3	SternesPR_2017	Y2D3_B_shotgun	assigned	EUK10000043	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora_osmophila	10404863.0	1479.0	9846.0	89.9	0.1	0.3721
SternesPR_2017__Y3D1_A_shotgun__bin.1	SternesPR_2017	Y3D1_A_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11229123.0	290.0	66449.0	99.3	2.0	0.3822
SternesPR_2017__Y3D1_A_shotgun__bin.6	SternesPR_2017	Y3D1_A_shotgun	assigned	EUK10000017	kSGB	Species	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	26056098.0	3611.0	10601.0	90.0	0.3	0.5079
SternesPR_2017__Y3D1_B_shotgun__bin.1	SternesPR_2017	Y3D1_B_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11117185.0	277.0	67209.0	98.6	2.0	0.3824
SternesPR_2017__Y3D1_B_shotgun__bin.2	SternesPR_2017	Y3D1_B_shotgun	assigned	EUK10000017	kSGB	Species	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	26440326.0	3405.0	11809.0	90.3	0.3	0.5074
SternesPR_2017__Y3D3_A_shotgun__bin.1	SternesPR_2017	Y3D3_A_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11180420.0	263.0	70395.0	99.1	2.1	0.3822
SternesPR_2017__Y3D3_B_shotgun__bin.1	SternesPR_2017	Y3D3_B_shotgun	assigned	EUK4932	kSGB	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	11064877.0	260.0	70550.0	98.3	2.0	0.3822
SternesPR_2017__Y3D3_B_shotgun__bin.5	SternesPR_2017	Y3D3_B_shotgun	assigned	EUK10000017	kSGB	Species	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	16516134.0	5011.0	3577.0	59.1	0.2	0.5125
