MAG_id	dataset_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
QuigleyL_2016__ERS654087__bin.8	QuigleyL_2016	ERS654087	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	647726.0	68.0	13929.0	55.17241379	0.0	0.362938959
QuigleyL_2016__ERS654090__bin.4	QuigleyL_2016	ERS654090	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1444627.0	113.0	18967.0	86.28492719	0.541125541	0.5091868
QuigleyL_2016__ERS654090__bin.6	QuigleyL_2016	ERS654090	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1102327.0	152.0	8725.0	72.69104803	0.295279684	0.398043412
QuigleyL_2016__ERS654084__bin.9	QuigleyL_2016	ERS654084	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1238725.0	103.0	17406.0	80.66706021	0.297619048	0.513384327
QuigleyL_2016__ERS654083__bin.3	QuigleyL_2016	ERS654083	assigned	SGB17566	kSGB	Species	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	Thermus_thermophilus	989550.0	254.0	4854.0	51.72413793	1.724137931	0.693152443
QuigleyL_2016__ERS654088__bin.5	QuigleyL_2016	ERS654088	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1268844.0	107.0	17576.0	78.74575449	0.270326471	0.396620861
QuigleyL_2016__ERS654086__bin.4	QuigleyL_2016	ERS654086	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1193895.0	163.0	8887.0	72.75862069	0.0	0.515796615
QuigleyL_2016__ERS654087__bin.4	QuigleyL_2016	ERS654087	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1328421.0	166.0	10008.0	65.0	0.0	0.511860321
QuigleyL_2016__ERS654087__bin.1	QuigleyL_2016	ERS654087	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1678998.0	65.0	42675.0	97.70742358	0.58224163	0.391624052
QuigleyL_2016__ERS654083__bin.2	QuigleyL_2016	ERS654083	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	757567.0	84.0	13632.0	50.60507674	0.0	0.360566128
QuigleyL_2016__ERS654084__bin.3	QuigleyL_2016	ERS654084	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1155841.0	58.0	26653.0	68.87190684	0.58224163	0.398619706
QuigleyL_2016__ERS654082__bin.2	QuigleyL_2016	ERS654082	assigned	SGB7020	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	1320992.0	189.0	9290.0	55.32915361	0.862068966	0.51414543
QuigleyL_2016__ERS654081__bin.3	QuigleyL_2016	ERS654081	assigned	SGB7048	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus	980111.0	97.0	16529.0	62.06896552	0.0	0.359043006
