MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MASTER_WP4_FFoQSI_2__VB01-27__bin.2	MASTER_WP4_FFoQSI_2	VB01-27	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	923644	132	9183	57.21927636	0.280723643	0.398850639
MASTER_WP4_FFoQSI_2__VB01-28__bin.2	MASTER_WP4_FFoQSI_2	VB01-28	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1400465	234	7390	87.90522978	2.263464338	0.393691381
MASTER_WP4_FFoQSI_2__VB03-27__bin.8	MASTER_WP4_FFoQSI_2	VB03-27	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1119012	124	13234	67.65162542	0.212102308	0.395643657
MASTER_WP4_FFoQSI_2__VB03-28__bin.6	MASTER_WP4_FFoQSI_2	VB03-28	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1107197	123	12586	66.53185	0.731960907	0.395953024
MASTER_WP4_FFoQSI_2__VB04-24__bin.5	MASTER_WP4_FFoQSI_2	VB04-24	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1594718	175	12220	95.05475844	1.570232897	0.391680535
MASTER_WP4_FFoQSI_2__VB11-26__bin.3	MASTER_WP4_FFoQSI_2	VB11-26	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	986159	102	13710	61.67342483	0.353503847	0.395954405
MASTER_WP4_FFoQSI_2__VB04-27__bin.1	MASTER_WP4_FFoQSI_2	VB04-27	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1610663	177	13298	93.95439107	0.881160324	0.393098991
MASTER_WP4_FFoQSI_2__VB01-23__bin.3	MASTER_WP4_FFoQSI_2	VB01-23	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1128535	115	15690	69.33770015	0.586400499	0.397066108
MASTER_WP4_FFoQSI_2__VB01-24__bin.5	MASTER_WP4_FFoQSI_2	VB01-24	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	995088	133	11693	61.69032023	0.062383032	0.398137652
MASTER_WP4_FFoQSI_2__VB03-21__bin.2	MASTER_WP4_FFoQSI_2	VB03-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1500250	258	8035	90.99778194	1.909180703	0.392731878
MASTER_WP4_FFoQSI_2__VB03-23__bin.1	MASTER_WP4_FFoQSI_2	VB03-23	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	983727	108	12638	63.04949054	1.059471824	0.398680732
MASTER_WP4_FFoQSI_2__VB03-24__bin.2	MASTER_WP4_FFoQSI_2	VB03-24	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	946558	100	14584	59.65550704	0.862965273	0.396437408
MASTER_WP4_FFoQSI_2__VB03-25__bin.2	MASTER_WP4_FFoQSI_2	VB03-25	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1067753	127	11232	68.03458793	0.280723643	0.397403707
MASTER_WP4_FFoQSI_2__VB03-26__bin.1	MASTER_WP4_FFoQSI_2	VB03-26	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	911574	108	11859	54.92028835	0.633187773	0.396893724
MASTER_WP4_FFoQSI_2__VB04-21__bin.3	MASTER_WP4_FFoQSI_2	VB04-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1743647	94	24281	98.87190684	0.489360227	0.390160967
MASTER_WP4_FFoQSI_2__VB04-23__bin.2	MASTER_WP4_FFoQSI_2	VB04-23	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1742810	99	29735	98.69723435	0.363901019	0.388935684
MASTER_WP4_FFoQSI_2__VB04-25__bin.4	MASTER_WP4_FFoQSI_2	VB04-25	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1571923	180	11883	95.00987731	1.605323352	0.391960039
MASTER_WP4_FFoQSI_2__VB04-28__bin.8	MASTER_WP4_FFoQSI_2	VB04-28	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1251113	112	16510	74.49053857	0.145560408	0.389844083
MASTER_WP4_FFoQSI_2__VB05-21__bin.1	MASTER_WP4_FFoQSI_2	VB05-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1461063	265	7563	89.02110626	1.540514313	0.392221964
MASTER_WP4_FFoQSI_2__VB05-22__bin.1	MASTER_WP4_FFoQSI_2	VB05-22	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1675975	131	20950	94.35953421	0.269286754	0.390093528
MASTER_WP4_FFoQSI_2__VB05-23__bin.2	MASTER_WP4_FFoQSI_2	VB05-23	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1166611	136	11647	70.11540861	0.696177306	0.397210381
MASTER_WP4_FFoQSI_2__VB05-24__bin.4	MASTER_WP4_FFoQSI_2	VB05-24	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	910790	96	13203	57.24526929	0.354803493	0.398725282
MASTER_WP4_FFoQSI_2__VB05-26__bin.2	MASTER_WP4_FFoQSI_2	VB05-26	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	927743	95	13700	56.87590975	0.181950509	0.39573675
MASTER_WP4_FFoQSI_2__VB06-27__bin.1	MASTER_WP4_FFoQSI_2	VB06-27	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1591474	148	15275	95.37845706	1.168642129	0.392132702
MASTER_WP4_FFoQSI_2__VB08-21__bin.1	MASTER_WP4_FFoQSI_2	VB08-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1491848	182	12018	94.75665587	0.647743814	0.394516734
MASTER_WP4_FFoQSI_2__VB08-22__bin.6	MASTER_WP4_FFoQSI_2	VB08-22	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1030438	115	12157	66.3460872	0.40444999	0.397224287
MASTER_WP4_FFoQSI_2__VB08-24__bin.4	MASTER_WP4_FFoQSI_2	VB08-24	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1169220	96	19170	71.42441256	0.681014764	0.395830554
MASTER_WP4_FFoQSI_2__VB08-28__bin.5	MASTER_WP4_FFoQSI_2	VB08-28	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1064269	73	19192	65.60615513	0.422645041	0.396884622
MASTER_WP4_FFoQSI_2__VB10-21__bin.3	MASTER_WP4_FFoQSI_2	VB10-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1043067	132	11012	68.37336245	0.145560408	0.394313117
MASTER_WP4_FFoQSI_2__VB11-21__bin.10	MASTER_WP4_FFoQSI_2	VB11-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	808448	88	12842	52.81416788	0.062383032	0.401235454
MASTER_WP4_FFoQSI_2__VB11-22__bin.1	MASTER_WP4_FFoQSI_2	VB11-22	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1557517	85	26264	92.37020864	0.655021834	0.39176651
MASTER_WP4_FFoQSI_2__VB15-22__bin.7	MASTER_WP4_FFoQSI_2	VB15-22	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1275417	138	11867	77.30834546	0.659180703	0.395146842
MASTER_WP4_FFoQSI_2__VB15-25__bin.6	MASTER_WP4_FFoQSI_2	VB15-25	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	925485	93	15473	56.04075691	0.545851528	0.398900036
MASTER_WP4_FFoQSI_2__VB16-21__bin.1	MASTER_WP4_FFoQSI_2	VB16-21	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1310851	198	9333	83.72946559	0.581461842	0.395324869
MASTER_WP4_FFoQSI_2__VB16-27__bin.6	MASTER_WP4_FFoQSI_2	VB16-27	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	824847	98	11770	52.07250295	0.58224163	0.392575835
MASTER_WP4_FFoQSI_2__VB06-28__bin.3	MASTER_WP4_FFoQSI_2	VB06-28	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2823343	39	140621	99.45652174	0.0	0.464343156
MASTER_WP4_FFoQSI_2__VB01-25__bin.3	MASTER_WP4_FFoQSI_2	VB01-25	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1966326	538	4111	63.33664722	0.0	0.462610473
MASTER_WP4_FFoQSI_2__VB01-26__bin.1	MASTER_WP4_FFoQSI_2	VB01-26	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1892308	563	3675	63.49288567	0.724637681	0.461751998
MASTER_WP4_FFoQSI_2__VB04-26__bin.2	MASTER_WP4_FFoQSI_2	VB04-26	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2887048	283	16422	96.29011387	0.766443701	0.462053973
MASTER_WP4_FFoQSI_2__VB06-23__bin.5	MASTER_WP4_FFoQSI_2	VB06-23	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2486240	418	7959	86.73597403	2.09692029	0.465689958
MASTER_WP4_FFoQSI_2__VB06-25__bin.5	MASTER_WP4_FFoQSI_2	VB06-25	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2762841	50	91211	95.10869565	0.176630435	0.463740403
MASTER_WP4_FFoQSI_2__VB10-23__bin.4	MASTER_WP4_FFoQSI_2	VB10-23	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2409819	44	87228	78.97157191	0.0	0.463130633
MASTER_WP4_FFoQSI_2__VB10-26__bin.1	MASTER_WP4_FFoQSI_2	VB10-26	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2845547	276	17049	96.54891304	1.313405797	0.463015371
MASTER_WP4_FFoQSI_2__VB15-21__bin.9	MASTER_WP4_FFoQSI_2	VB15-21	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1697479	278	7878	58.62360402	0.054347826	0.468150121
MASTER_WP4_FFoQSI_2__VB16-24__bin.1	MASTER_WP4_FFoQSI_2	VB16-24	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2366628	475	6375	75.51226869	0.380434783	0.462961648
MASTER_WP4_FFoQSI_2__VB16-25__bin.4	MASTER_WP4_FFoQSI_2	VB16-25	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2171979	492	5331	70.48338691	0.923913043	0.464040859
MASTER_WP4_FFoQSI_2__VB16-26__bin.1	MASTER_WP4_FFoQSI_2	VB16-26	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2659991	354	11576	90.29811325	1.535326087	0.46303277
MASTER_WP4_FFoQSI_2__VB01-27__bin.4	MASTER_WP4_FFoQSI_2	VB01-27	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2845853	39	102877	99.45652174	0.0	0.464146251
MASTER_WP4_FFoQSI_2__VB01-28__bin.3	MASTER_WP4_FFoQSI_2	VB01-28	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2885057	43	109491	99.45652174	0.0	0.463806088
MASTER_WP4_FFoQSI_2__VB03-27__bin.9	MASTER_WP4_FFoQSI_2	VB03-27	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2915659	98	49369	98.91304348	0.27173913	0.463074043
MASTER_WP4_FFoQSI_2__VB03-28__bin.5	MASTER_WP4_FFoQSI_2	VB03-28	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2864862	130	34146	98.1884058	1.337560386	0.463784992
MASTER_WP4_FFoQSI_2__VB04-24__bin.2	MASTER_WP4_FFoQSI_2	VB04-24	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2842897	43	103000	99.45652174	0.0	0.464145201
MASTER_WP4_FFoQSI_2__VB11-26__bin.5	MASTER_WP4_FFoQSI_2	VB11-26	SGB7142	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2859963	41	109491	99.45652174	0.0	0.46396859
MASTER_WP4_FFoQSI_2__VB03-21__bin.3	MASTER_WP4_FFoQSI_2	VB03-21	SGB7984	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1229260	456	2695	51.19172246	0.377358491	0.354964776
MASTER_WP4_FFoQSI_2__VB16-22__bin.10	MASTER_WP4_FFoQSI_2	VB16-22	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2561445	170	47558	98.33333333	1.018518519	0.329084169
MASTER_WP4_FFoQSI_2__VB06-30__bin.20	MASTER_WP4_FFoQSI_2	VB06-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2384296	289	13540	95.31810036	1.25	0.328741901
MASTER_WP4_FFoQSI_2__VB08-30__bin.49	MASTER_WP4_FFoQSI_2	VB08-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2778139	286	15714	98.75	3.37962963	0.328625746
MASTER_WP4_FFoQSI_2__VB10-29__bin.25	MASTER_WP4_FFoQSI_2	VB10-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2788221	275	18065	97.77777778	1.685185185	0.328015606
MASTER_WP4_FFoQSI_2__VB15-29__bin.11	MASTER_WP4_FFoQSI_2	VB15-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2703153	312	13504	95.78703704	3.055555556	0.328743508
MASTER_WP4_FFoQSI_2__VB06-29__bin.18	MASTER_WP4_FFoQSI_2	VB06-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2562723	273	16325	97.96296296	1.666666667	0.329173695
MASTER_WP4_FFoQSI_2__VB15-30__bin.31	MASTER_WP4_FFoQSI_2	VB15-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2967397	380	12032	96.52777778	4.166666667	0.327563518
MASTER_WP4_FFoQSI_2__VB01-30__bin.26	MASTER_WP4_FFoQSI_2	VB01-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2626095	202	27939	99.30555556	1.527777778	0.329585944
MASTER_WP4_FFoQSI_2__VB03-29__bin.21	MASTER_WP4_FFoQSI_2	VB03-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2717575	267	20746	96.66666667	2.222222222	0.327085361
MASTER_WP4_FFoQSI_2__VB03-30__bin.8	MASTER_WP4_FFoQSI_2	VB03-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2753230	252	16876	98.19444444	1.805555556	0.327835306
MASTER_WP4_FFoQSI_2__VB04-29__bin.6	MASTER_WP4_FFoQSI_2	VB04-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2322211	451	6328	89.07795699	1.759259259	0.327700196
MASTER_WP4_FFoQSI_2__VB05-29__bin.1	MASTER_WP4_FFoQSI_2	VB05-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2814130	221	26173	99.44444444	2.222222222	0.327225821
MASTER_WP4_FFoQSI_2__VB05-30__bin.21	MASTER_WP4_FFoQSI_2	VB05-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2799664	237	19344	98.88888889	2.222222222	0.327865415
MASTER_WP4_FFoQSI_2__VB10-30__bin.15	MASTER_WP4_FFoQSI_2	VB10-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2837889	294	15949	98.88888889	1.5	0.32684506
MASTER_WP4_FFoQSI_2__VB11-29__bin.8	MASTER_WP4_FFoQSI_2	VB11-29	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2139165	662	3570	72.01612903	1.944444444	0.330902946
MASTER_WP4_FFoQSI_2__VB11-30__bin.16	MASTER_WP4_FFoQSI_2	VB11-30	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	2689078	505	7410	91.2037037	2.333333333	0.328594782
MASTER_WP4_FFoQSI_2__VB10-22__bin.18	MASTER_WP4_FFoQSI_2	VB10-22	SGB7843	kSGB	Species	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	1623126	29	123682	72.22222222	0.555555556	0.326950588
MASTER_WP4_FFoQSI_2__VB16-28__bin.11	MASTER_WP4_FFoQSI_2	VB16-28	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	3954834	497	13314	98.58527132	3.446843854	0.632181275
MASTER_WP4_FFoQSI_2__VB06-30__bin.4	MASTER_WP4_FFoQSI_2	VB06-30	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2448866	358	8628	77.03488372	0.0	0.634613327
MASTER_WP4_FFoQSI_2__VB10-29__bin.5	MASTER_WP4_FFoQSI_2	VB10-29	SGB16639	kSGB	Species	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	2734359	404	9006	86.43410853	1.647286822	0.63520518
