dataset_id	MAG_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
QuekJJ_2025	QuekJJ_2025__SRR31860686__bin.5	SRR31860686	assigned	SGB7129	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_carnosum	1257059.0	22.0	195175.0	66.04	0.82	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860692__bin.21	SRR31860692	assigned	SGB7129	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_carnosum	1146750.0	24.0	126751.0	59.66	0.06	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.2	SRR31860694	assigned	SGB7494	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus_capsici	3301270.0	27.0	233033.0	75.47	0.22	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.44	SRR31860683	assigned	SGB7515	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	Kurthia	Kurthia_gibsonii	2010147.0	84.0	38862.0	68.35	0.01	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860686__bin.11	SRR31860686	assigned	SGB7517	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix_thermosphacta	2557753.0	225.0	20678.0	96.69	0.57	0.36
QuekJJ_2025	QuekJJ_2025__SRR31860687__bin.10	SRR31860687	assigned	SGB7855	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_pasteuri	2205538.0	397.0	7288.0	78.45	2.64	0.31
QuekJJ_2025	QuekJJ_2025__SRR31860690__bin.1	SRR31860690	assigned	SGB7869	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides_caseolyticum	1823701.0	128.0	22302.0	88.9	0.05	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860692__bin.20	SRR31860692	assigned	SGB7869	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides_caseolyticum	1061322.0	220.0	5449.0	54.38	0.61	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860687__bin.49	SRR31860687	assigned	SGB7869	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides_caseolyticum	1109349.0	44.0	45193.0	55.79	0.07	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860689__bin.5	SRR31860689	assigned	SGB7929	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_gilvus	2482351.0	30.0	141015.0	71.09	4.34	0.42
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.2	SRR31860685	assigned	SGB7980	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_petauri	1799456.0	24.0	192168.0	96.51	0.07	0.38
QuekJJ_2025	QuekJJ_2025__SRR31860692__bin.32	SRR31860692	assigned	SGB7980	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_petauri	1228927.0	238.0	6229.0	59.94	4.98	0.38
QuekJJ_2025	QuekJJ_2025__SRR31860673__bin.49	SRR31860673	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1967320.0	158.0	19586.0	94.39	1.0	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860695__bin.20	SRR31860695	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1960972.0	164.0	16189.0	90.46	0.82	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860687__bin.66	SRR31860687	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1503259.0	443.0	3860.0	67.36	3.22	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.77	SRR31860683	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1744957.0	252.0	8924.0	82.54	2.22	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860690__bin.10	SRR31860690	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1863044.0	220.0	10791.0	86.2	0.37	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.41	SRR31860674	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1553420.0	328.0	5770.0	72.58	0.9	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860680__bin.27	SRR31860680	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1886730.0	183.0	15555.0	83.27	1.28	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860691__bin.35	SRR31860691	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2578308.0	266.0	17865.0	99.62	1.2	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860677__bin.8	SRR31860677	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1478647.0	118.0	19885.0	75.08	0.44	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860681__bin.22	SRR31860681	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1808989.0	303.0	7698.0	83.22	1.51	0.35
QuekJJ_2025	QuekJJ_2025__SRR31860669__bin.14	SRR31860669	assigned	SGB7987	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_carnosus	2370392.0	415.0	7483.0	88.13	4.5	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860672__bin.35	SRR31860672	assigned	SGB8325	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Exiguobacterium	Exiguobacterium_acetylicum	1392147.0	374.0	4132.0	55.72	1.46	0.47
QuekJJ_2025	QuekJJ_2025__SRR31860675__bin.3	SRR31860675	assigned	SGB8325	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Exiguobacterium	Exiguobacterium_acetylicum	2018114.0	444.0	5174.0	66.26	3.82	0.47
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.18	SRR31860674	assigned	SGB8326	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Exiguobacterium	Exiguobacterium_indicum	1479214.0	306.0	5419.0	53.65	1.11	0.48
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.41	SRR31860683	assigned	SGB8326	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales_unclassified	Exiguobacterium	Exiguobacterium_indicum	1584955.0	330.0	5415.0	58.36	2.62	0.47
QuekJJ_2025	QuekJJ_2025__SRR31860671__bin.15	SRR31860671	assigned	SGB9953	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_dhakensis	3618745.0	549.0	8961.0	72.62	1.19	0.62
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.16	SRR31860670	assigned	SGB9954	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_hydrophila	3798792.0	614.0	9084.0	85.57	1.65	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.58	SRR31860683	assigned	SGB9955	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_caviae	3425018.0	401.0	11457.0	85.8	2.44	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.27	SRR31860694	assigned	SGB9955	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_caviae	2382312.0	586.0	4623.0	54.01	0.16	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860669__bin.12	SRR31860669	assigned	SGB9959	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_molluscorum	3170667.0	381.0	12275.0	76.86	4.9	0.6
QuekJJ_2025	QuekJJ_2025__SRR31860688__bin.32	SRR31860688	assigned	SGB9959	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_molluscorum	2936104.0	312.0	14539.0	72.55	2.75	0.6
QuekJJ_2025	QuekJJ_2025__SRR31860693__bin.10	SRR31860693	assigned	SGB9992	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus_mirabilis	3272389.0	730.0	5216.0	83.62	2.48	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.26	SRR31860674	assigned	SGB10005	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia_rettgeri	4318286.0	103.0	172626.0	99.94	1.1	0.4
QuekJJ_2025	QuekJJ_2025__SRR31860691__bin.34	SRR31860691	assigned	SGB10028	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella_morganii	3355687.0	485.0	9671.0	86.95	4.29	0.52
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.57	SRR31860674	assigned	SGB10028	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella_morganii	3748463.0	124.0	53619.0	96.36	0.37	0.51
QuekJJ_2025	QuekJJ_2025__SRR31860678__bin.11	SRR31860678	assigned	SGB10114	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_variicola	3534217.0	82.0	76100.0	73.27	0.03	0.58
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.37	SRR31860685	assigned	SGB10114	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_variicola	1902958.0	112.0	24853.0	55.69	4.16	0.56
QuekJJ_2025	QuekJJ_2025__SRR31860682__bin.17	SRR31860682	assigned	SGB10130	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_hormaechei	2672437.0	59.0	87679.0	53.69	4.27	0.56
QuekJJ_2025	QuekJJ_2025__SRR31860677__bin.21	SRR31860677	assigned	SGB10130	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_hormaechei	2461289.0	276.0	12655.0	53.77	3.62	0.56
QuekJJ_2025	QuekJJ_2025__SRR31860682__bin.34	SRR31860682	assigned	SGB10135	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_bugandensis	2985677.0	675.0	5162.0	57.83	2.22	0.56
QuekJJ_2025	QuekJJ_2025__SRR31860695__bin.45	SRR31860695	assigned	SGB10152	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia_pneumoniae	2931483.0	225.0	17721.0	65.3	2.92	0.55
QuekJJ_2025	QuekJJ_2025__SRR31860679__bin.34	SRR31860679	assigned	SGB10168	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_eucrina	2149316.0	77.0	40323.0	61.46	0.19	0.58
QuekJJ_2025	QuekJJ_2025__SRR31860690__bin.26	SRR31860690	assigned	SGB10172	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_dispersa	4230995.0	319.0	18574.0	90.77	3.75	0.58
QuekJJ_2025	QuekJJ_2025__SRR31860684__bin.10	SRR31860684	assigned	SGB10172	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_dispersa	3538879.0	36.0	157498.0	72.76	0.87	0.58
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.23	SRR31860685	assigned	SGB10185	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_anthophila	3273993.0	45.0	129871.0	75.99	4.65	0.57
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.17	SRR31860670	assigned	SGB10206	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia_aphidicola	4071143.0	56.0	94502.0	87.74	0.84	0.57
QuekJJ_2025	QuekJJ_2025__SRR31860688__bin.25	SRR31860688	assigned	SGB10211	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia_ruckeri	2926548.0	104.0	78226.0	71.96	3.18	0.48
QuekJJ_2025	QuekJJ_2025__SRR31860679__bin.14	SRR31860679	assigned	SGB10236	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella_badensis	3049527.0	109.0	46713.0	57.94	3.07	0.53
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.19	SRR31860685	assigned	SGB10236	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella_badensis	2537459.0	371.0	8166.0	58.36	4.53	0.54
QuekJJ_2025	QuekJJ_2025__SRR31860682__bin.8	SRR31860682	assigned	SGB10243	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_rivi	2626517.0	23.0	180055.0	51.77	0.13	0.53
QuekJJ_2025	QuekJJ_2025__SRR31860675__bin.51	SRR31860675	assigned	SGB10256	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_liquefaciens	3759136.0	302.0	32801.0	75.75	1.68	0.56
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.18	SRR31860670	assigned	SGB10260	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia_fonticola	3883669.0	817.0	5519.0	68.45	3.12	0.55
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.7	SRR31860670	assigned	SGB10292	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Rosenbergiella	Rosenbergiella_epipactidis	1757879.0	4.0	914824.0	57.85	0.0	0.48
QuekJJ_2025	QuekJJ_2025__SRR31860691__bin.19	SRR31860691	assigned	SGB10320	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_baltica	2315467.0	585.0	4177.0	53.57	1.23	0.47
QuekJJ_2025	QuekJJ_2025__SRR31860693__bin.14	SRR31860693	assigned	SGB10333	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_algae	2892196.0	32.0	128809.0	61.27	0.07	0.54
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.1	SRR31860694	assigned	SGB10343	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baumannii	2871168.0	392.0	10009.0	82.18	2.39	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860681__bin.29	SRR31860681	assigned	SGB10345	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_seifertii	2790900.0	401.0	8842.0	73.89	4.53	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860680__bin.20	SRR31860680	assigned	SGB10345	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_seifertii	3946280.0	179.0	39783.0	95.52	4.74	0.38
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.67	SRR31860683	assigned	SGB10345	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_seifertii	3913281.0	304.0	17982.0	77.28	4.33	0.37
QuekJJ_2025	QuekJJ_2025__SRR31860672__bin.2	SRR31860672	assigned	SGB10346	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_pittii	3911668.0	359.0	17645.0	99.96	0.1	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860675__bin.21	SRR31860675	assigned	SGB10350	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_calcoaceticus	4141639.0	391.0	16836.0	97.48	2.31	0.38
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.42	SRR31860683	assigned	SGB10370	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_junii	2346139.0	47.0	106602.0	75.01	2.79	0.39
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.14	SRR31860685	assigned	SGB10373	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baylyi	2138443.0	493.0	5006.0	53.63	3.35	0.4
QuekJJ_2025	QuekJJ_2025__SRR31860671__bin.45	SRR31860671	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	2529726.0	147.0	25377.0	76.02	0.66	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.60	SRR31860694	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	2841424.0	249.0	16060.0	84.81	1.01	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860693__bin.17	SRR31860693	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	1814152.0	92.0	30152.0	62.89	0.0	0.45
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.16	SRR31860683	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	2255062.0	124.0	24938.0	73.68	0.09	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860680__bin.17	SRR31860680	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	2034378.0	127.0	23187.0	69.85	0.02	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.22	SRR31860674	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	1658478.0	21.0	111951.0	56.11	0.05	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860690__bin.9	SRR31860690	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	1983727.0	416.0	5548.0	63.9	0.99	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860695__bin.24	SRR31860695	assigned	SGB10374	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_soli	2185540.0	28.0	140584.0	66.7	0.0	0.44
QuekJJ_2025	QuekJJ_2025__SRR31860676__bin.1	SRR31860676	assigned	SGB10379	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_bereziniae	2726743.0	675.0	4745.0	65.72	0.45	0.38
QuekJJ_2025	QuekJJ_2025__SRR31860674__bin.31	SRR31860674	assigned	SGB10402	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_tandoii	2837639.0	170.0	26668.0	77.61	3.98	0.41
QuekJJ_2025	QuekJJ_2025__SRR31860692__bin.12	SRR31860692	assigned	SGB10459	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_immobilis	2014218.0	454.0	4872.0	61.0	2.41	0.43
QuekJJ_2025	QuekJJ_2025__SRR31860685__bin.45	SRR31860685	assigned	SGB12098	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_helleri	3724815.0	213.0	26558.0	74.13	1.68	0.58
QuekJJ_2025	QuekJJ_2025__SRR31860695__bin.26	SRR31860695	assigned	SGB12271	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fulva	2599915.0	241.0	14350.0	60.72	0.9	0.62
QuekJJ_2025	QuekJJ_2025__SRR31860687__bin.20	SRR31860687	assigned	SGB12272	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fulva	3965464.0	538.0	9826.0	64.77	3.75	0.62
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.28	SRR31860670	assigned	SGB12276	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_soli	2981844.0	366.0	11028.0	55.86	0.83	0.65
QuekJJ_2025	QuekJJ_2025__SRR31860670__bin.13	SRR31860670	assigned	SGB12290	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_putida	3975954.0	782.0	6339.0	55.77	3.95	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860691__bin.17	SRR31860691	assigned	SGB12291	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_monteilii	6165100.0	315.0	30154.0	99.39	3.22	0.62
QuekJJ_2025	QuekJJ_2025__SRR31860675__bin.16	SRR31860675	assigned	SGB12301	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fluorescens	4223640.0	227.0	29399.0	83.15	3.28	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.63	SRR31860694	assigned	SGB12320	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_aeruginosa	4646909.0	852.0	6521.0	70.9	3.1	0.67
QuekJJ_2025	QuekJJ_2025__SRR31860694__bin.44	SRR31860694	assigned	SGB12354	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Ectopseudomonas	Ectopseudomonas_mendocina	3872841.0	526.0	9872.0	75.19	4.01	0.63
QuekJJ_2025	QuekJJ_2025__SRR31860683__bin.38	SRR31860683	assigned	SGB12459	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4479287.0	178.0	41027.0	93.4	0.32	0.67
