dataset_id	MAG_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
DasM_2024	DasM_2024__SRR29845385__bin.23	SRR29845385	assigned	SGB7839	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_nepalensis	2546471.0	216.0	17602.0	89.05	0.61	0.33
DasM_2024	DasM_2024__SRR29845380__bin.24	SRR29845380	assigned	SGB7839	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_nepalensis	2486225.0	516.0	5917.0	81.58	4.13	0.33
DasM_2024	DasM_2024__SRR29845384__bin.19	SRR29845384	assigned	SGB8291	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Shouchella	Shouchella_clausii	4152575.0	219.0	39285.0	99.98	2.21	0.45
DasM_2024	DasM_2024__SRR29845383__bin.21	SRR29845383	assigned	SGB8291	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Shouchella	Shouchella_clausii	4024926.0	215.0	32932.0	99.92	1.93	0.45
DasM_2024	DasM_2024__SRR29845383__bin.1	SRR29845383	assigned	SGB12458	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4487668.0	310.0	22375.0	95.74	3.19	0.67
DasM_2024	DasM_2024__SRR29845380__bin.29	SRR29845380	assigned	SGB12458	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4371786.0	629.0	9654.0	92.61	3.32	0.67
DasM_2024	DasM_2024__SRR29845382__bin.14	SRR29845382	assigned	SGB12458	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4452962.0	411.0	16110.0	94.61	4.31	0.67
DasM_2024	DasM_2024__SRR29845384__bin.17	SRR29845384	assigned	SGB12458	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4169994.0	901.0	5760.0	87.73	3.56	0.67
DasM_2024	DasM_2024__SRR29988523__bin.9	SRR29988523	assigned	SGB12458	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas_maltophilia	4446951.0	355.0	18894.0	99.92	3.41	0.67
DasM_2024	DasM_2024__SRR29845380__bin.14	SRR29845380	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	6205576.0	136.0	83219.0	100.0	1.0	0.67
DasM_2024	DasM_2024__SRR29988523__bin.7	SRR29988523	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	6153472.0	123.0	85698.0	99.94	1.11	0.67
DasM_2024	DasM_2024__SRR29845384__bin.23	SRR29845384	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	6349215.0	191.0	54273.0	99.95	1.94	0.67
DasM_2024	DasM_2024__SRR29845385__bin.21	SRR29845385	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	5809473.0	942.0	8469.0	85.94	0.86	0.67
DasM_2024	DasM_2024__SRR29845382__bin.9	SRR29845382	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	3101502.0	70.0	85276.0	53.8	0.42	0.67
DasM_2024	DasM_2024__SRR29845383__bin.19	SRR29845383	assigned	SGB12680	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_acidovorans	4068972.0	115.0	73870.0	69.12	0.0	0.66
DasM_2024	DasM_2024__SRR29845380__bin.3	SRR29845380	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	3997411.0	81.0	79232.0	97.61	0.69	0.6
DasM_2024	DasM_2024__SRR29988523__bin.11	SRR29988523	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	4036636.0	38.0	155256.0	99.9	0.0	0.6
DasM_2024	DasM_2024__SRR29845382__bin.6	SRR29845382	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	4043186.0	39.0	166375.0	99.88	0.0	0.6
DasM_2024	DasM_2024__SRR29845384__bin.14	SRR29845384	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	3958670.0	174.0	31631.0	94.33	0.49	0.6
DasM_2024	DasM_2024__SRR29845383__bin.17	SRR29845383	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	4038010.0	37.0	167683.0	99.87	0.0	0.6
DasM_2024	DasM_2024__SRR29845385__bin.11	SRR29845385	assigned	SGB32876	kSGB	Species	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea_aquatilis	3441857.0	675.0	6431.0	95.81	2.94	0.61
DasM_2024	DasM_2024__SRR29988523__bin.22	SRR29988523	assigned	SGB77435	kSGB	Species	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Metaclostridioides	Metaclostridioides_mangenotii	1538040.0	521.0	3141.0	74.62	0.69	0.31
DasM_2024	DasM_2024__SRR29845385__bin.10	SRR29845385	assigned	SGB77435	kSGB	Species	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Metaclostridioides	Metaclostridioides_mangenotii	3184132.0	359.0	13335.0	78.44	3.53	0.3
DasM_2024	DasM_2024__SRR29845380__bin.7	SRR29845380	assigned	SGB77435	kSGB	Species	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Metaclostridioides	Metaclostridioides_mangenotii	3220706.0	587.0	6885.0	92.32	2.98	0.31
DasM_2024	DasM_2024__SRR29845380__bin.19	SRR29845380	assigned	SGB81713	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_contaminans	4913689.0	519.0	12932.0	92.24	2.24	0.54
DasM_2024	DasM_2024__SRR29845385__bin.6	SRR29845385	assigned	SGB81713	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_contaminans	5127796.0	450.0	17247.0	99.07	0.32	0.53
DasM_2024	DasM_2024__SRR29988523__bin.5	SRR29988523	assigned	SGB81713	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_contaminans	5152583.0	171.0	43723.0	94.88	0.19	0.53
DasM_2024	DasM_2024__SRR29845383__bin.2	SRR29845383	assigned	SGB82711	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	Savagea	Savagea_serpentis	1717271.0	478.0	3874.0	73.85	3.32	0.41
DasM_2024	DasM_2024__SRR29845382__bin.18	SRR29845382	assigned	SGB82711	kSGB	Species	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	Savagea	Savagea_serpentis	1926089.0	511.0	4464.0	83.94	2.32	0.41
DasM_2024	DasM_2024__SRR29845383__bin.11	SRR29845383	assigned	SGB124379	uSGB	Family	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	GGB96274	GGB96274_SGB124379	2383341.0	119.0	37844.0	98.5	3.86	0.38
DasM_2024	DasM_2024__SRR29845382__bin.7	SRR29845382	assigned	SGB124379	uSGB	Family	Bacteria	Bacillota	Bacilli	Bacillales	Caryophanaceae	GGB96274	GGB96274_SGB124379	2336537.0	98.0	44375.0	98.87	1.36	0.38
DasM_2024	DasM_2024__SRR29845385__bin.9	SRR29845385	assigned	SGB178948	uSGB	Genus	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas_SGB178948	3054655.0	45.0	123297.0	62.76	1.27	0.64
DasM_2024	DasM_2024__SRR29845385__bin.14	SRR29845385	assigned	SGB206566	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_B6002	6332886.0	854.0	10235.0	95.32	4.01	0.61
DasM_2024	DasM_2024__SRR29845380__bin.11	SRR29845380	assigned	SGB206566	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_B6002	6762728.0	83.0	128270.0	100.0	0.58	0.61
DasM_2024	DasM_2024__SRR29845383__bin.18	SRR29845383	assigned	SGB206566	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_B6002	6768807.0	70.0	153887.0	100.0	0.5	0.61
DasM_2024	DasM_2024__SRR29845382__bin.15	SRR29845382	assigned	SGB206566	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_B6002	6600000.0	75.0	166796.0	99.98	0.41	0.61
DasM_2024	DasM_2024__SRR29845384__bin.30	SRR29845384	assigned	SGB206566	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_B6002	6563756.0	101.0	107602.0	100.0	0.47	0.61
DasM_2024	DasM_2024__SRR29845380__bin.1	SRR29845380	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						1578659.0	72.0	41451.0	52.15	0.1	0.38
DasM_2024	DasM_2024__SRR29845380__bin.10	SRR29845380	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						2354985.0	101.0	36103.0	75.01	2.43	0.39
DasM_2024	DasM_2024__SRR29845380__bin.12	SRR29845380	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						2371894.0	163.0	25624.0	74.53	3.22	0.4
DasM_2024	DasM_2024__SRR29845380__bin.30	SRR29845380	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		2552720.0	797.0	3458.0	59.25	0.08	0.41
DasM_2024	DasM_2024__SRR29845382__bin.13	SRR29845382	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		4399415.0	37.0	170143.0	98.12	0.24	0.4
DasM_2024	DasM_2024__SRR29845382__bin.20	SRR29845382	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella		4934184.0	69.0	124005.0	89.01	0.26	0.53
DasM_2024	DasM_2024__SRR29845383__bin.16	SRR29845383	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		4457181.0	85.0	89675.0	99.78	0.12	0.4
DasM_2024	DasM_2024__SRR29845383__bin.3	SRR29845383	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella		5367532.0	82.0	97083.0	99.59	0.32	0.53
DasM_2024	DasM_2024__SRR29845384__bin.12	SRR29845384	unassigned_prokaryote			Genus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella		5193056.0	334.0	25313.0	99.84	0.25	0.53
DasM_2024	DasM_2024__SRR29845384__bin.13	SRR29845384	unassigned_prokaryote			Others	Bacteria	Bacillota						2893507.0	424.0	8853.0	94.39	3.24	0.34
DasM_2024	DasM_2024__SRR29845384__bin.22	SRR29845384	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		4166403.0	444.0	14777.0	91.23	1.16	0.41
DasM_2024	DasM_2024__SRR29845384__bin.25	SRR29845384	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						1680492.0	94.0	28306.0	52.08	0.22	0.38
DasM_2024	DasM_2024__SRR29845384__bin.28	SRR29845384	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						2211031.0	113.0	28092.0	75.14	1.03	0.39
DasM_2024	DasM_2024__SRR29845385__bin.22	SRR29845385	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		3974415.0	452.0	12331.0	82.05	2.38	0.4
DasM_2024	DasM_2024__SRR29988523__bin.10	SRR29988523	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						2687275.0	271.0	14591.0	79.44	4.73	0.4
DasM_2024	DasM_2024__SRR29988523__bin.14	SRR29988523	unassigned_prokaryote			Others	Bacteria	Pseudomonadota						2168712.0	98.0	34777.0	72.45	0.09	0.39
DasM_2024	DasM_2024__SRR29988523__bin.2	SRR29988523	unassigned_prokaryote			Others	Bacteria	Bacillota						1713026.0	549.0	3380.0	73.61	4.48	0.34
DasM_2024	DasM_2024__SRR29988523__bin.8	SRR29988523	unassigned_prokaryote			Genus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		3676780.0	590.0	8257.0	84.11	0.96	0.41
