MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MASTER_WP4_CSIC_2__P2588__bin.2	MASTER_WP4_CSIC_2	P2588	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	1869227	215	10893	89.89583333	1.677083333	0.463944187
MASTER_WP4_CSIC_2__P2590__bin.12	MASTER_WP4_CSIC_2	P2590	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	1476685	301	5777	84.42782738	4.962121212	0.465879318
MASTER_WP4_CSIC_2__P2610__bin.18	MASTER_WP4_CSIC_2	P2610	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	1501753	263	6599	58.68495784	0.625	0.465754355
MASTER_WP4_CSIC_2__P2619__bin.8	MASTER_WP4_CSIC_2	P2619	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2070811	301	8585	88.55654762	1.875	0.459233122
MASTER_WP4_CSIC_2__P2621__bin.8	MASTER_WP4_CSIC_2	P2621	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2279849	306	9866	91.47786458	1.354166667	0.461297656
MASTER_WP4_CSIC_2__P2625__bin.17	MASTER_WP4_CSIC_2	P2625	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2317340	92	41534	96.5625	0.089285714	0.46077658
MASTER_WP4_CSIC_2__P2626__bin.14	MASTER_WP4_CSIC_2	P2626	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2319536	73	45915	94.53125	0.3125	0.461419008
MASTER_WP4_CSIC_2__P2627__bin.16	MASTER_WP4_CSIC_2	P2627	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2324635	82	40981	95.9375	0.3125	0.461257359
MASTER_WP4_CSIC_2__P2628__bin.25	MASTER_WP4_CSIC_2	P2628	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2284107	94	35670	92.1875	0.625	0.461210442
MASTER_WP4_CSIC_2__P2629__bin.9	MASTER_WP4_CSIC_2	P2629	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2242547	152	21063	96.40625	0.0	0.461938144
MASTER_WP4_CSIC_2__P2630__bin.16	MASTER_WP4_CSIC_2	P2630	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2223818	132	26752	90.9375	0.390625	0.461988796
MASTER_WP4_CSIC_2__P2631__bin.1	MASTER_WP4_CSIC_2	P2631	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2333354	89	36963	97.8125	0.0	0.461444341
MASTER_WP4_CSIC_2__P2554__bin.5	MASTER_WP4_CSIC_2	P2554	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2128042	215	14835	93.02511161	0.056818182	0.463590004
MASTER_WP4_CSIC_2__P2574__bin.1	MASTER_WP4_CSIC_2	P2574	SGB7196	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	2188248	143	25528	96.04166667	0.0	0.463201155
MASTER_WP4_CSIC_2__P2599__bin.34	MASTER_WP4_CSIC_2	P2599	SGB10209	kSGB	Species	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia_alvei	2439990	517	5202	64.65695882	1.0	0.496978676
MASTER_WP4_CSIC_2__P2599__bin.31	MASTER_WP4_CSIC_2	P2599	SGB7216	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_hilgardii	3044880	129	42413	96.875	0.78125	0.398376291
MASTER_WP4_CSIC_2__P2601__bin.22	MASTER_WP4_CSIC_2	P2601	SGB7216	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_hilgardii	3357533	211	29786	96.75	1.5625	0.398015745
MASTER_WP4_CSIC_2__P2599__bin.20	MASTER_WP4_CSIC_2	P2599	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1611236	85	34619	94.02173913	0.543478261	0.422121278
MASTER_WP4_CSIC_2__P2611__bin.7	MASTER_WP4_CSIC_2	P2611	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1350894	291	5131	75.06092216	0.27173913	0.421389835
MASTER_WP4_CSIC_2__P2588__bin.21	MASTER_WP4_CSIC_2	P2588	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1767332	119	22089	98.91304348	1.086956522	0.42186188
MASTER_WP4_CSIC_2__P2624__bin.12	MASTER_WP4_CSIC_2	P2624	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1529678	388	4506	76.75376094	2.445652174	0.420998406
MASTER_WP4_CSIC_2__P2627__bin.5	MASTER_WP4_CSIC_2	P2627	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1285695	352	3887	60.79693448	2.241847826	0.421829439
MASTER_WP4_CSIC_2__P2628__bin.12	MASTER_WP4_CSIC_2	P2628	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1619768	120	25451	91.57608696	0.543478261	0.422562984
MASTER_WP4_CSIC_2__P2630__bin.1	MASTER_WP4_CSIC_2	P2630	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1566209	105	25492	95.10869565	0.923913043	0.423380277
MASTER_WP4_CSIC_2__P2644__bin.1	MASTER_WP4_CSIC_2	P2644	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1690633	122	20366	98.36956522	1.358695652	0.421544475
MASTER_WP4_CSIC_2__P2567__bin.3	MASTER_WP4_CSIC_2	P2567	SGB7249	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1884223	111	28391	94.02173913	3.985507246	0.418629854
MASTER_WP4_CSIC_2__P2601__bin.26	MASTER_WP4_CSIC_2	P2601	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1212203	194	8955	60.29780564	0.0	0.351743066
MASTER_WP4_CSIC_2__P2482__bin.8	MASTER_WP4_CSIC_2	P2482	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1263010	116	18959	58.02507837	0.0	0.351377265
MASTER_WP4_CSIC_2__P2507__bin.4	MASTER_WP4_CSIC_2	P2507	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1581789	196	12785	72.39289446	0.0	0.351617694
MASTER_WP4_CSIC_2__P2511__bin.3	MASTER_WP4_CSIC_2	P2511	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1364302	98	23349	73.1168594	0.754716981	0.353943628
MASTER_WP4_CSIC_2__P2531__bin.9	MASTER_WP4_CSIC_2	P2531	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1388741	112	17416	53.63113898	0.0	0.348584797
MASTER_WP4_CSIC_2__P2533__bin.2	MASTER_WP4_CSIC_2	P2533	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1288729	81	23207	54.53914141	0.0	0.348063092
MASTER_WP4_CSIC_2__P2614__bin.32	MASTER_WP4_CSIC_2	P2614	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1242207	221	7696	61.82720058	0.820707071	0.352886435
MASTER_WP4_CSIC_2__P2615__bin.17	MASTER_WP4_CSIC_2	P2615	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1171462	260	5274	57.78474399	0.0	0.352438235
MASTER_WP4_CSIC_2__P2633__bin.18	MASTER_WP4_CSIC_2	P2633	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1890743	201	17079	72.43991641	0.0	0.349096096
MASTER_WP4_CSIC_2__P2634__bin.16	MASTER_WP4_CSIC_2	P2634	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1688882	189	14652	70.05280073	0.820707071	0.347319706
MASTER_WP4_CSIC_2__P2636__bin.18	MASTER_WP4_CSIC_2	P2636	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1373333	144	15296	54.78056426	0.0	0.34926125
MASTER_WP4_CSIC_2__P2637__bin.23	MASTER_WP4_CSIC_2	P2637	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1718425	177	14622	75.57471264	0.0	0.350980695
MASTER_WP4_CSIC_2__P2481__bin.6	MASTER_WP4_CSIC_2	P2481	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1455390	159	16415	64.05956113	2.586206897	0.347227891
MASTER_WP4_CSIC_2__P2483__bin.11	MASTER_WP4_CSIC_2	P2483	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1237556	132	14789	52.85266458	0.0	0.349831442
MASTER_WP4_CSIC_2__P2508__bin.3	MASTER_WP4_CSIC_2	P2508	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	958162	87	18561	56.89655172	0.0	0.352511371
MASTER_WP4_CSIC_2__P2509__bin.3	MASTER_WP4_CSIC_2	P2509	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1248996	99	23153	51.72413793	0.0	0.346660838
MASTER_WP4_CSIC_2__P2510__bin.3	MASTER_WP4_CSIC_2	P2510	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	994401	88	18736	55.54924242	0.568181818	0.352290474
MASTER_WP4_CSIC_2__P2514__bin.5	MASTER_WP4_CSIC_2	P2514	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1262752	109	20393	67.64886771	1.136363636	0.353448658
MASTER_WP4_CSIC_2__P2515__bin.4	MASTER_WP4_CSIC_2	P2515	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1001503	84	18954	56.62893082	0.0	0.353909075
MASTER_WP4_CSIC_2__P2544__bin.5	MASTER_WP4_CSIC_2	P2544	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1715672	107	30718	72.08201922	0.408805031	0.347786756
MASTER_WP4_CSIC_2__P2548__bin.15	MASTER_WP4_CSIC_2	P2548	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1703473	34	132306	78.49056604	0.377358491	0.349184871
MASTER_WP4_CSIC_2__P2549__bin.8	MASTER_WP4_CSIC_2	P2549	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1697830	31	121295	78.20754717	0.283018868	0.34910739
MASTER_WP4_CSIC_2__P2550__bin.16	MASTER_WP4_CSIC_2	P2550	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1728078	32	132306	79.31527693	0.660377358	0.348726157
MASTER_WP4_CSIC_2__P2551__bin.17	MASTER_WP4_CSIC_2	P2551	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1349345	25	142845	51.13636364	0.0	0.348514279
MASTER_WP4_CSIC_2__P2609__bin.10	MASTER_WP4_CSIC_2	P2609	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1597780	180	14711	78.94326328	0.315656566	0.35244339
MASTER_WP4_CSIC_2__P2611__bin.15	MASTER_WP4_CSIC_2	P2611	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1481432	153	14740	74.05660377	0.0	0.353999374
MASTER_WP4_CSIC_2__P2494__bin.1	MASTER_WP4_CSIC_2	P2494	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1085897	38	40651	57.57575758	0.0	0.351352845
MASTER_WP4_CSIC_2__P2498__bin.7	MASTER_WP4_CSIC_2	P2498	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1202960	32	50965	57.20307918	0.378787879	0.350647569
MASTER_WP4_CSIC_2__P2500__bin.7	MASTER_WP4_CSIC_2	P2500	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1396715	40	45625	65.53641251	0.0	0.350667817
MASTER_WP4_CSIC_2__P2502__bin.6	MASTER_WP4_CSIC_2	P2502	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1788273	234	14088	74.48275862	1.724137931	0.349894004
MASTER_WP4_CSIC_2__P2503__bin.4	MASTER_WP4_CSIC_2	P2503	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	982325	153	9273	50.5015674	0.0	0.353701677
MASTER_WP4_CSIC_2__P2512__bin.10	MASTER_WP4_CSIC_2	P2512	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1146535	115	17889	61.9383242	0.377358491	0.3534589
MASTER_WP4_CSIC_2__P2517__bin.37	MASTER_WP4_CSIC_2	P2517	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1283137	113	22087	52.38244514	0.0	0.350048358
MASTER_WP4_CSIC_2__P2519__bin.6	MASTER_WP4_CSIC_2	P2519	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1107494	84	21917	57.47126437	0.0	0.346355827
MASTER_WP4_CSIC_2__P2520__bin.3	MASTER_WP4_CSIC_2	P2520	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1549233	105	22990	57.75862069	0.0	0.349504561
MASTER_WP4_CSIC_2__P2521__bin.7	MASTER_WP4_CSIC_2	P2521	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1459209	106	21917	62.06896552	0.0	0.348259228
MASTER_WP4_CSIC_2__P2524__bin.9	MASTER_WP4_CSIC_2	P2524	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1623757	178	14311	77.03242098	0.694444444	0.35112212
MASTER_WP4_CSIC_2__P2537__bin.2	MASTER_WP4_CSIC_2	P2537	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	799243	88	12612	52.06896552	0.0	0.352848883
MASTER_WP4_CSIC_2__P2545__bin.7	MASTER_WP4_CSIC_2	P2545	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2393227	150	30154	93.10947636	0.220959596	0.347708763
MASTER_WP4_CSIC_2__P2555__bin.7	MASTER_WP4_CSIC_2	P2555	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1219675	72	30574	58.49056604	0.0	0.350940209
MASTER_WP4_CSIC_2__P2557__bin.1	MASTER_WP4_CSIC_2	P2557	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1134337	50	39362	55.28301887	0.0	0.353148139
MASTER_WP4_CSIC_2__P2559__bin.5	MASTER_WP4_CSIC_2	P2559	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1088974	38	62820	53.01886792	0.0	0.352530914
MASTER_WP4_CSIC_2__P2560__bin.15	MASTER_WP4_CSIC_2	P2560	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1617019	33	90234	75.66037736	0.251572327	0.352546878
MASTER_WP4_CSIC_2__P2565__bin.7	MASTER_WP4_CSIC_2	P2565	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1013366	173	8210	50.81504702	0.0	0.3524166
MASTER_WP4_CSIC_2__P2566__bin.13	MASTER_WP4_CSIC_2	P2566	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1070095	171	7692	55.94330401	0.631313131	0.352090235
MASTER_WP4_CSIC_2__P2568__bin.12	MASTER_WP4_CSIC_2	P2568	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2297866	126	33040	97.18502739	1.918238994	0.350128772
MASTER_WP4_CSIC_2__P2569__bin.16	MASTER_WP4_CSIC_2	P2569	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	944912	79	19817	50.44224613	0.377358491	0.353718653
MASTER_WP4_CSIC_2__P2570__bin.16	MASTER_WP4_CSIC_2	P2570	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2210520	164	28328	95.356056	0.566037736	0.349438594
MASTER_WP4_CSIC_2__P2571__bin.8	MASTER_WP4_CSIC_2	P2571	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1179717	216	7859	55.92090257	0.852272727	0.347329063
MASTER_WP4_CSIC_2__P2576__bin.10	MASTER_WP4_CSIC_2	P2576	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1355585	167	15404	67.93545795	0.189393939	0.351162044
MASTER_WP4_CSIC_2__P2579__bin.8	MASTER_WP4_CSIC_2	P2579	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2406044	293	15196	94.55400782	3.156565657	0.347861469
MASTER_WP4_CSIC_2__P2581__bin.13	MASTER_WP4_CSIC_2	P2581	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	2134702	295	13705	90.73146235	1.830808081	0.346397764
MASTER_WP4_CSIC_2__P2584__bin.25	MASTER_WP4_CSIC_2	P2584	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	976475	176	7359	50.12539185	0.0	0.35170076
MASTER_WP4_CSIC_2__P2585__bin.2	MASTER_WP4_CSIC_2	P2585	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1201250	237	6734	54.31034483	0.0	0.348460354
MASTER_WP4_CSIC_2__P2586__bin.1	MASTER_WP4_CSIC_2	P2586	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1170395	255	5808	60.70183136	0.126262626	0.353432815
MASTER_WP4_CSIC_2__P2587__bin.11	MASTER_WP4_CSIC_2	P2587	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1521267	308	6457	69.43573668	0.0	0.351318999
MASTER_WP4_CSIC_2__P2588__bin.18	MASTER_WP4_CSIC_2	P2588	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1449384	229	7710	72.85109156	0.034435262	0.351482423
MASTER_WP4_CSIC_2__P2589__bin.9	MASTER_WP4_CSIC_2	P2589	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1376320	332	4835	57.71159875	0.0	0.35169728
MASTER_WP4_CSIC_2__P2590__bin.9	MASTER_WP4_CSIC_2	P2590	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1606067	371	5115	70.29780564	0.0	0.349158534
MASTER_WP4_CSIC_2__P2591__bin.4	MASTER_WP4_CSIC_2	P2591	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1279843	192	10958	60.9453405	1.136363636	0.350389853
MASTER_WP4_CSIC_2__P2594__bin.12	MASTER_WP4_CSIC_2	P2594	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1472537	189	10549	70.18167985	0.566037736	0.351569434
MASTER_WP4_CSIC_2__P2596__bin.5	MASTER_WP4_CSIC_2	P2596	SGB7985	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1178863	143	12297	59.43573668	0.0	0.352296238
