MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MortensenS_xxxx__WK054-2-L-48h-04F1_S17__bin.1	MortensenS_xxxx	WK054-2-L-48h-04F1_S17	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2486403	52	68856	100.0	0.0	0.529937424
MortensenS_xxxx__WK054-1-L-48h-04E8_S15__bin.2	MortensenS_xxxx	WK054-1-L-48h-04E8_S15	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2423089	41	90702	100.0	0.0	0.52999993
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.1	MortensenS_xxxx	WK028-2-L-48h-03A1_S20	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2721468	99	51895	100.0	0.0	0.525132392
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.1	MortensenS_xxxx	WK028-1-L-48h-02I8_S18	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2713045	116	42014	100.0	0.497512438	0.525347718
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.2	MortensenS_xxxx	WK040-1-L-08h-03F1_S65	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2559465	39	104243	100.0	0.0	0.527690748
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.3	MortensenS_xxxx	WK048-1-L-48h-03I7_S98	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2798023	59	70020	100.0	0.0	0.524521778
MortensenS_xxxx__WK052-2-L-48h-04E2_S9__bin.3	MortensenS_xxxx	WK052-2-L-48h-04E2_S9	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2600004	78	51843	100.0	1.990049751	0.528484572
MortensenS_xxxx__WK001-1-L-48h-01F2_S26__bin.7	MortensenS_xxxx	WK001-1-L-48h-01F2_S26	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2575203	76	55086	100.0	0.0	0.528944708
MortensenS_xxxx__WK001-2-L-08h-01F3_S27__bin.13	MortensenS_xxxx	WK001-2-L-08h-01F3_S27	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2573211	97	37212	100.0	0.0	0.527475594
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.1	MortensenS_xxxx	WK014-2-L-48h-02C2_S80	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2439267	47	75900	100.0	0.0	0.530582753
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.7	MortensenS_xxxx	WK036-1-L-48h-03D4_S50	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2727865	53	80821	100.0	0.0	0.525994871
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.8	MortensenS_xxxx	WK036-2-L-48h-03D6_S52	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2667318	46	80350	100.0	0.0	0.527565517
MortensenS_xxxx__WK046-2-L-48h-03I1_S92__bin.5	MortensenS_xxxx	WK046-2-L-48h-03I1_S92	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2600630	84	56244	100.0	0.0	0.528299681
MortensenS_xxxx__WK047-1-L-48h-03I3_S94__bin.2	MortensenS_xxxx	WK047-1-L-48h-03I3_S94	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2614796	97	41172	100.0	0.0	0.528661127
MortensenS_xxxx__WK045-1-L-08h-03H3_S85__bin.9	MortensenS_xxxx	WK045-1-L-08h-03H3_S85	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2634158	83	45616	100.0	0.0	0.526849566
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.5	MortensenS_xxxx	WK045-1-L-48h-03H4_S86	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2643904	51	94619	100.0	0.0	0.526244523
MortensenS_xxxx__WK045-2-L-48h-03H6_S88__bin.6	MortensenS_xxxx	WK045-2-L-48h-03H6_S88	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2453264	48	82321	100.0	0.0	0.530626545
MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.3	MortensenS_xxxx	WK042-1-L-48h-03G1_S74	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2861859	42	116530	100.0	0.0	0.521847512
MortensenS_xxxx__WK042-2-L-48h-03G3_S76__bin.3	MortensenS_xxxx	WK042-2-L-48h-03G3_S76	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2709087	45	111611	100.0	0.0	0.525403577
MortensenS_xxxx__WK052-1-L-48h-04D9_S7__bin.5	MortensenS_xxxx	WK052-1-L-48h-04D9_S7	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2679888	76	53172	100.0	0.248756219	0.525152544
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10	MortensenS_xxxx	WK027-1-L-48h-02I4_S14	SGB1203	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_indonesiensis	3156800	44	143517	100.0	0.0	0.540733971
MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2	MortensenS_xxxx	WK030-2-L-48h-03A9_S28	SGB89218	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_lovaniensis	2948703	41	113923	100.0	0.0	0.578353602
MortensenS_xxxx__WK021-2-L-48h-02F3_S108__bin.11	MortensenS_xxxx	WK021-2-L-48h-02F3_S108	SGB89218	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_lovaniensis	2806788	69	51155	100.0	0.497512438	0.580105444
MortensenS_xxxx__WK050-1-L-48h-04C8_S126__bin.9	MortensenS_xxxx	WK050-1-L-48h-04C8_S126	SGB30486	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_papayae	2875236	133	34721	100.0	2.23880597	0.597868836
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.3	MortensenS_xxxx	WK044-1-L-48h-03G9_S82	SGB30486	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_papayae	2798014	72	67124	100.0	0.995024876	0.596626393
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.1	MortensenS_xxxx	WK028-1-L-08h-02I7_S17	SGB99392	ufSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	3358251	84	59275	100.0	0.497512438	0.620994678
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.2	MortensenS_xxxx	WK028-2-L-08h-02I9_S19	SGB99392	ufSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	3287959	79	62122	100.0	1.492537313	0.621824664
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.2	MortensenS_xxxx	WK028-1-L-48h-02I8_S18	SGB99392	ufSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	3269783	143	41344	100.0	0.497512438	0.622334877
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.11	MortensenS_xxxx	WK018-1-L-48h-02D7_S94	SGB99392	ufSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	3247272	162	37526	100.0	0.497512438	0.622215817
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.3	MortensenS_xxxx	WK007-2-L-48h-01I1_S52	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	2932744	40	182570	100.0	0.0	0.558374001
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.6	MortensenS_xxxx	WK029-1-L-48h-03A3_S22	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	3422800	99	72397	100.0	2.985074627	0.558431986
MortensenS_xxxx__WK065-1-L-48h-05B2_S63__bin.1	MortensenS_xxxx	WK065-1-L-48h-05B2_S63	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	2885046	91	53123	100.0	0.0	0.56026767
MortensenS_xxxx__WK065-2-L-48h-05B4_S65__bin.2	MortensenS_xxxx	WK065-2-L-48h-05B4_S65	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	2785151	58	92068	100.0	0.0	0.559717947
MortensenS_xxxx__WK008-2-G-48h-01D2_S8__bin.2	MortensenS_xxxx	WK008-2-G-48h-01D2_S8	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	2977677	36	144567	100.0	0.0	0.560325381
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.9	MortensenS_xxxx	WK024-2-L-48h-02G9_S123	SGB1160	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_cerinus	3239648	358	13092	99.84326019	2.507836991	0.560726042
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.13	MortensenS_xxxx	WK022-1-L-48h-02F8_S113	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2695016	117	38223	99.83951212	0.0	0.527936383
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.2	MortensenS_xxxx	WK039-2-L-48h-03E9_S64	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2462960	137	29631	99.83416252	0.0	0.530818609
MortensenS_xxxx__WK054-1-L-08h-04E7_S14__bin.6	MortensenS_xxxx	WK054-1-L-08h-04E7_S14	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2470975	135	30004	99.75124378	0.0	0.530161981
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.5	MortensenS_xxxx	WK001-2-L-48h-01F4_S28	SGB1190	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	2616968	82	61533	99.75124378	1.243781095	0.582586413
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.8	MortensenS_xxxx	WK063-2-L-48h-05A1_S53	SGB1190	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	2619043	157	27503	99.75124378	0.746268657	0.586125925
MortensenS_xxxx__WK049-2-G-48h-05H8_S123__bin.2	MortensenS_xxxx	WK049-2-G-48h-05H8_S123	SGB1166	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_potus	3238568	79	76358	99.75124378	0.995024876	0.608676119
MortensenS_xxxx__WK049-2-L-48h-05A9_S61__bin.2	MortensenS_xxxx	WK049-2-L-48h-05A9_S61	SGB1166	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_potus	3146920	44	158336	99.75124378	0.995024876	0.608574733
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.3	MortensenS_xxxx	WK058-2-L-48h-04G8_S33	SGB89218	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_lovaniensis	2933039	70	74872	99.75124378	0.0	0.578670451
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.3	MortensenS_xxxx	WK028-1-L-08h-02I7_S17	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2631082	55	78218	99.70149254	0.0	0.526802661
MortensenS_xxxx__WK014-1-L-48h-02B9_S78__bin.2	MortensenS_xxxx	WK014-1-L-48h-02B9_S78	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2482219	98	39908	99.70149254	0.248756219	0.530812954
MortensenS_xxxx__WK009-2-L-48h-01I9_S60__bin.3	MortensenS_xxxx	WK009-2-L-48h-01I9_S60	SGB1165	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans	2893577	90	54074	99.50248756	0.248756219	0.612170335
MortensenS_xxxx__WK050-1-L-08h-04C7_S125__bin.6	MortensenS_xxxx	WK050-1-L-08h-04C7_S125	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2520007	114	32709	99.50248756	0.0	0.530939398
MortensenS_xxxx__WK050-1-L-48h-04C8_S126__bin.10	MortensenS_xxxx	WK050-1-L-48h-04C8_S126	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2516657	130	30198	99.50248756	0.497512438	0.531255153
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.1	MortensenS_xxxx	WK028-2-G-48h-04A4_S104	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2463206	153	24676	99.50248756	0.045228403	0.530966959
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.9	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2565022	114	34447	99.50248756	0.0	0.530707339
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.2	MortensenS_xxxx	WK001-2-L-48h-01F4_S28	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2505008	95	39625	99.50248756	0.497512438	0.528653002
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.15	MortensenS_xxxx	WK022-2-L-48h-02G1_S115	SGB1166	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_potus	3727747	209	28517	99.50248756	1.658374793	0.602438685
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.5	MortensenS_xxxx	WK063-2-L-48h-05A1_S53	SGB1166	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_potus	3209486	99	62892	99.50248756	0.248756219	0.607444619
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6	MortensenS_xxxx	WK058-1-L-48h-04G6_S31	SGB1199	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_persici	2993427	86	52334	99.50248756	0.497512438	0.586158941
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.4	MortensenS_xxxx	WK027-1-L-08h-02I3_S13	SGB1203	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_indonesiensis	2817231	84	48856	99.50248756	0.0	0.546365208
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2	MortensenS_xxxx	WK032-1-L-48h-03B6_S34	SGB1196	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_pasteurianus	2623878	126	32881	99.50248756	0.0	0.530641669
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.2	MortensenS_xxxx	WK028-2-L-48h-03A1_S20	SGB99392	ufSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	3258647	143	41708	99.50248756	0.497512438	0.622418752
MortensenS_xxxx__WK008-2-L-48h-01I5_S56__bin.4	MortensenS_xxxx	WK008-2-L-48h-01I5_S56	SGB1161	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_japonicus	2929674	20	214781	99.50248756	1.492537313	0.558930789
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.2	MortensenS_xxxx	WK038-1-L-48h-03E3_S58	SGB1160	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_cerinus	3237699	84	93846	99.50248756	0.0	0.556818284
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2	MortensenS_xxxx	WK038-2-L-48h-03E5_S60	SGB1160	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_cerinus	2674988	40	136292	99.50248756	0.0	0.561775604
MortensenS_xxxx__WK043-1-L-48h-03G5_S78__bin.9	MortensenS_xxxx	WK043-1-L-48h-03G5_S78	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2481463	116	30003	99.41203076	0.248756219	0.529169687
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.3	MortensenS_xxxx	WK040-1-L-48h-03F2_S66	SGB1171	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_aceti	3687801	202	30307	99.40298507	0.0	0.575169593
MortensenS_xxxx__WK060-2-L-08h-04H6_S40__bin.5	MortensenS_xxxx	WK060-2-L-08h-04H6_S40	SGB1165	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans	3158846	177	31924	99.26175574	0.165837479	0.608566863
MortensenS_xxxx__WK013-1-L-08h-02B4_S73__bin.9	MortensenS_xxxx	WK013-1-L-08h-02B4_S73	SGB1191	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_okinawensis	2687128	204	21042	99.25373134	0.373134328	0.580491514
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.1	MortensenS_xxxx	WK001-1-L-08h-01F1_S25	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2579773	104	39626	99.2039801	0.248756219	0.52681767
MortensenS_xxxx__WK068-1-L-48h-05C5_S75__bin.1	MortensenS_xxxx	WK068-1-L-48h-05C5_S75	SGB1165	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_oxydans	3108370	55	100791	99.00497512	0.0	0.60842789
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.1	MortensenS_xxxx	WK028-2-L-08h-02I9_S19	SGB1187	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2557127	55	71474	99.00497512	0.0	0.528189253
MortensenS_xxxx__WK006-1-L-08h-01H3_S45__bin.7	MortensenS_xxxx	WK006-1-L-08h-01H3_S45	SGB1191	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_okinawensis	2844098	151	34192	99.00497512	0.870646766	0.578150261
MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.4	MortensenS_xxxx	WK006-1-L-48h-01H4_S46	SGB92972	uSGB	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92972	2788174	166	32039	99.00497512	0.165837479	0.539565321
MortensenS_xxxx__WK063-1-L-48h-04I8_S51__bin.3	MortensenS_xxxx	WK063-1-L-48h-04I8_S51	SGB1166	kSGB	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_potus	3173672	75	66812	99.00497512	0.497512438	0.608116088
