dataset_id	MAG_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
VermoteL_2025	VermoteL_2025__ERR15089275__bin.1	ERR15089275	assigned	SGB7027	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	1242410.0	145.0	11678.0	76.52	0.55	0.36
VermoteL_2025	VermoteL_2025__ERR15089286__bin.8	ERR15089286	assigned	SGB7027	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	823070.0	65.0	19733.0	54.44	0.02	0.36
VermoteL_2025	VermoteL_2025__ERR15089274__bin.2	ERR15089274	assigned	SGB7027	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	1430135.0	169.0	13701.0	87.94	0.77	0.36
VermoteL_2025	VermoteL_2025__ERR15089279__bin.3	ERR15089279	assigned	SGB7027	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	1471890.0	185.0	12476.0	83.76	0.87	0.36
VermoteL_2025	VermoteL_2025__ERR15089285__bin.3	ERR15089285	assigned	SGB7027	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	1414480.0	282.0	6536.0	80.11	0.96	0.36
VermoteL_2025	VermoteL_2025__ERR15089293__bin.1	ERR15089293	assigned	SGB7106	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	1534651.0	83.0	34007.0	88.79	0.03	0.53
VermoteL_2025	VermoteL_2025__ERR15089289__bin.2	ERR15089289	assigned	SGB7114	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_cibaria	1662990.0	413.0	4512.0	71.29	2.27	0.45
VermoteL_2025	VermoteL_2025__ERR15089293__bin.2	ERR15089293	assigned	SGB7114	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_cibaria	2198778.0	120.0	29556.0	83.4	4.11	0.45
VermoteL_2025	VermoteL_2025__ERR15089289__bin.10	ERR15089289	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1390760.0	122.0	18562.0	87.33	2.2	0.44
VermoteL_2025	VermoteL_2025__ERR15089288__bin.6	ERR15089288	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1014316.0	278.0	4074.0	58.05	2.24	0.44
VermoteL_2025	VermoteL_2025__ERR15089282__bin.4	ERR15089282	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1388743.0	133.0	17259.0	87.79	0.28	0.44
VermoteL_2025	VermoteL_2025__ERR15089283__bin.9	ERR15089283	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1491371.0	191.0	12219.0	93.35	4.95	0.44
VermoteL_2025	VermoteL_2025__ERR15089290__bin.5	ERR15089290	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1492287.0	82.0	25409.0	94.63	0.11	0.44
VermoteL_2025	VermoteL_2025__ERR15089292__bin.9	ERR15089292	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1123745.0	318.0	4130.0	65.28	2.35	0.44
VermoteL_2025	VermoteL_2025__ERR15089291__bin.4	ERR15089291	assigned	SGB7121	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	1459093.0	180.0	11044.0	88.65	2.05	0.44
VermoteL_2025	VermoteL_2025__ERR15089290__bin.10	ERR15089290	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	879112.0	42.0	35619.0	53.42	0.09	0.39
VermoteL_2025	VermoteL_2025__ERR15089286__bin.7	ERR15089286	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	929071.0	26.0	55241.0	51.65	0.1	0.39
VermoteL_2025	VermoteL_2025__ERR15089291__bin.3	ERR15089291	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1630620.0	56.0	55673.0	98.54	0.02	0.39
VermoteL_2025	VermoteL_2025__ERR15089285__bin.1	ERR15089285	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1269685.0	40.0	50315.0	75.54	0.07	0.39
VermoteL_2025	VermoteL_2025__ERR15089289__bin.15	ERR15089289	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1781095.0	240.0	10605.0	87.58	1.76	0.39
VermoteL_2025	VermoteL_2025__ERR15089282__bin.20	ERR15089282	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1694943.0	301.0	7085.0	84.76	0.77	0.39
VermoteL_2025	VermoteL_2025__ERR15089283__bin.5	ERR15089283	assigned	SGB7122	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_citreum	1429339.0	405.0	3865.0	65.25	1.83	0.39
VermoteL_2025	VermoteL_2025__ERR15089287__bin.5	ERR15089287	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1848382.0	88.0	37365.0	96.08	3.09	0.38
VermoteL_2025	VermoteL_2025__ERR15089282__bin.8	ERR15089282	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1023012.0	41.0	43393.0	56.15	1.47	0.38
VermoteL_2025	VermoteL_2025__ERR15089283__bin.4	ERR15089283	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1768440.0	82.0	43629.0	99.98	3.25	0.38
VermoteL_2025	VermoteL_2025__ERR15089291__bin.2	ERR15089291	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2003455.0	130.0	36340.0	96.83	3.42	0.38
VermoteL_2025	VermoteL_2025__ERR15089290__bin.14	ERR15089290	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2130746.0	106.0	53561.0	99.61	0.34	0.38
VermoteL_2025	VermoteL_2025__ERR15089285__bin.2	ERR15089285	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1398518.0	493.0	2920.0	50.1	2.06	0.37
VermoteL_2025	VermoteL_2025__ERR15089284__bin.1	ERR15089284	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2401070.0	360.0	9850.0	93.34	2.61	0.37
VermoteL_2025	VermoteL_2025__ERR15089292__bin.8	ERR15089292	assigned	SGB7126	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2342097.0	231.0	23803.0	93.21	1.39	0.37
VermoteL_2025	VermoteL_2025__ERR15089290__bin.9	ERR15089290	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1893003.0	519.0	4035.0	69.85	2.42	0.47
VermoteL_2025	VermoteL_2025__ERR15089284__bin.3	ERR15089284	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2603769.0	114.0	35403.0	95.29	0.37	0.47
VermoteL_2025	VermoteL_2025__ERR15089286__bin.2	ERR15089286	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2408666.0	199.0	17552.0	84.35	3.11	0.46
VermoteL_2025	VermoteL_2025__ERR15089282__bin.9	ERR15089282	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	1799367.0	427.0	4889.0	63.62	1.42	0.47
VermoteL_2025	VermoteL_2025__ERR15089288__bin.5	ERR15089288	assigned	SGB7169	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_pentosaceus	1758415.0	219.0	10966.0	99.54	1.06	0.37
VermoteL_2025	VermoteL_2025__ERR15089283__bin.11	ERR15089283	assigned	SGB7169	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_pentosaceus	1628977.0	53.0	75266.0	99.97	0.64	0.37
VermoteL_2025	VermoteL_2025__ERR15089289__bin.6	ERR15089289	assigned	SGB7169	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_pentosaceus	1702036.0	98.0	38286.0	96.18	2.9	0.37
VermoteL_2025	VermoteL_2025__ERR15089282__bin.11	ERR15089282	assigned	SGB7169	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_pentosaceus	1769442.0	75.0	45177.0	99.12	2.57	0.37
VermoteL_2025	VermoteL_2025__ERR15089274__bin.6	ERR15089274	assigned	SGB7198	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus_coryniformis	1809490.0	499.0	3939.0	66.7	3.03	0.43
VermoteL_2025	VermoteL_2025__ERR15089289__bin.5	ERR15089289	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2893034.0	209.0	19954.0	91.91	0.4	0.45
VermoteL_2025	VermoteL_2025__ERR15089282__bin.19	ERR15089282	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2773001.0	142.0	29479.0	99.52	0.51	0.45
VermoteL_2025	VermoteL_2025__ERR15089283__bin.3	ERR15089283	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2900275.0	184.0	22805.0	100.0	0.53	0.45
VermoteL_2025	VermoteL_2025__ERR15089288__bin.2	ERR15089288	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2782991.0	417.0	8404.0	90.48	3.24	0.45
VermoteL_2025	VermoteL_2025__ERR15089290__bin.16	ERR15089290	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2867951.0	112.0	39911.0	99.98	0.23	0.45
VermoteL_2025	VermoteL_2025__ERR15089291__bin.14	ERR15089291	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2870346.0	260.0	16150.0	93.88	0.64	0.45
VermoteL_2025	VermoteL_2025__ERR15089284__bin.5	ERR15089284	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	3021619.0	99.0	52305.0	100.0	0.41	0.45
VermoteL_2025	VermoteL_2025__ERR15089272__bin.1	ERR15089272	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	2670501.0	535.0	6226.0	84.72	4.38	0.44
VermoteL_2025	VermoteL_2025__ERR15089276__bin.4	ERR15089276	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1706801.0	78.0	41920.0	99.98	0.07	0.42
VermoteL_2025	VermoteL_2025__ERR15089274__bin.5	ERR15089274	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1672078.0	65.0	53914.0	99.56	2.17	0.42
VermoteL_2025	VermoteL_2025__ERR15089286__bin.6	ERR15089286	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1025927.0	57.0	30848.0	53.5	0.01	0.42
VermoteL_2025	VermoteL_2025__ERR15089282__bin.12	ERR15089282	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1687828.0	57.0	49287.0	99.28	0.13	0.42
VermoteL_2025	VermoteL_2025__ERR15089290__bin.2	ERR15089290	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1096771.0	71.0	24755.0	61.69	2.0	0.42
VermoteL_2025	VermoteL_2025__ERR15089287__bin.4	ERR15089287	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1605866.0	70.0	39155.0	90.73	0.21	0.42
VermoteL_2025	VermoteL_2025__ERR15089272__bin.2	ERR15089272	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1517919.0	60.0	51428.0	85.87	0.58	0.42
VermoteL_2025	VermoteL_2025__ERR15089289__bin.13	ERR15089289	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1690057.0	62.0	53209.0	99.93	0.13	0.42
VermoteL_2025	VermoteL_2025__ERR15089278__bin.2	ERR15089278	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1624030.0	103.0	27633.0	89.51	0.09	0.42
VermoteL_2025	VermoteL_2025__ERR15089273__bin.3	ERR15089273	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1782411.0	125.0	26369.0	96.3	0.63	0.42
VermoteL_2025	VermoteL_2025__ERR15089283__bin.10	ERR15089283	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1137594.0	51.0	44530.0	67.65	0.02	0.42
VermoteL_2025	VermoteL_2025__ERR15089291__bin.13	ERR15089291	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1095922.0	44.0	46589.0	64.13	0.03	0.42
VermoteL_2025	VermoteL_2025__ERR15089292__bin.2	ERR15089292	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1682506.0	58.0	52150.0	98.72	0.48	0.42
VermoteL_2025	VermoteL_2025__ERR15089279__bin.4	ERR15089279	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1717327.0	148.0	19307.0	98.23	1.73	0.42
VermoteL_2025	VermoteL_2025__ERR15089275__bin.4	ERR15089275	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1582680.0	203.0	10084.0	86.86	0.66	0.42
VermoteL_2025	VermoteL_2025__ERR15089284__bin.2	ERR15089284	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1298934.0	69.0	38682.0	72.43	0.43	0.42
VermoteL_2025	VermoteL_2025__ERR15089285__bin.5	ERR15089285	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1351966.0	66.0	37144.0	74.78	0.19	0.42
VermoteL_2025	VermoteL_2025__ERR15089280__bin.1	ERR15089280	assigned	SGB7249	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus_curvatus	1452409.0	304.0	5691.0	82.24	2.91	0.42
VermoteL_2025	VermoteL_2025__ERR15089282__bin.14	ERR15089282	assigned	SGB7966	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_durans	2364140.0	292.0	11132.0	89.27	1.93	0.38
VermoteL_2025	VermoteL_2025__ERR15089282__bin.10	ERR15089282	assigned	SGB10050	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia_cowanii	3231359.0	766.0	4902.0	72.09	3.38	0.57
VermoteL_2025	VermoteL_2025__ERR15089289__bin.18	ERR15089289	assigned	SGB10187	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_agglomerans	2657515.0	794.0	3625.0	62.57	3.35	0.56
VermoteL_2025	VermoteL_2025__ERR15089283__bin.2	ERR15089283	assigned	SGB10187	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_agglomerans	3162824.0	648.0	5953.0	76.7	1.98	0.56
VermoteL_2025	VermoteL_2025__ERR15089282__bin.21	ERR15089282	assigned	SGB10187	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_agglomerans	3615111.0	656.0	7176.0	85.72	3.4	0.56
VermoteL_2025	VermoteL_2025__ERR15089290__bin.1	ERR15089290	assigned	SGB10187	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea_agglomerans	3026408.0	959.0	3405.0	68.0	1.41	0.56
VermoteL_2025	VermoteL_2025__ERR15089289__bin.9	ERR15089289	assigned	SGB25314	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_taiwanensis	1525756.0	287.0	6764.0	74.93	3.88	0.39
VermoteL_2025	VermoteL_2025__ERR15089282__bin.16	ERR15089282	assigned	SGB25314	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_taiwanensis	1695262.0	251.0	9515.0	92.17	4.06	0.39
VermoteL_2025	VermoteL_2025__ERR15089287__bin.6	ERR15089287	assigned	SGB96977	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_gelidum	1736789.0	79.0	46745.0	91.46	0.33	0.36
VermoteL_2025	VermoteL_2025__ERR15089283__bin.13	ERR15089283	assigned	SGB153076	uSGB	Genus	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_SGB153076	2712723.0	310.0	13115.0	97.28	4.73	0.37
VermoteL_2025	VermoteL_2025__ERR15089289__bin.8	ERR15089289	assigned	SGB153076	uSGB	Genus	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_SGB153076	2347616.0	277.0	12921.0	96.11	1.26	0.38
VermoteL_2025	VermoteL_2025__ERR15089282__bin.15	ERR15089282	assigned	SGB153076	uSGB	Genus	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_SGB153076	1556253.0	131.0	19009.0	61.7	0.5	0.37
VermoteL_2025	VermoteL_2025__ERR15089288__bin.1	ERR15089288	unassigned_prokaryote			Others	Bacteria	Bacillota						5864390.0	2208.0	2748.0	80.9	3.89	0.37
