MAG_id	dataset_id	sample_id	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
MASTER_WP4_UNINA_1__AS207_73417__bin.7	MASTER_WP4_UNINA_1	AS207_73417	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1354379	84	24912	98.02867384	0.0	0.380490985
MASTER_WP4_UNINA_1__AS001_71775__bin.11	MASTER_WP4_UNINA_1	AS001_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1969082	111	57426	98.94179894	0.264550265	0.376196116
MASTER_WP4_UNINA_1__AS003_73417__bin.9	MASTER_WP4_UNINA_1	AS003_73417	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1406333	14	167130	83.5978836	0.0	0.378644318
MASTER_WP4_UNINA_1__MV011_71775__bin.11	MASTER_WP4_UNINA_1	MV011_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1544734	281	6572	94.97354497	2.134038801	0.379720392
MASTER_WP4_UNINA_1__PB007_73417__bin.11	MASTER_WP4_UNINA_1	PB007_73417	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1371953	276	5750	83.66814587	3.076341648	0.378395616
MASTER_WP4_UNINA_1__PS007_71775__bin.5	MASTER_WP4_UNINA_1	PS007_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1117344	417	2783	55.64321069	1.574703956	0.370671879
MASTER_WP4_UNINA_1__PU007_71775__bin.10	MASTER_WP4_UNINA_1	PU007_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1698370	38	84328	99.72691586	0.0	0.377647391
MASTER_WP4_UNINA_1__AS202_73417__bin.5	MASTER_WP4_UNINA_1	AS202_73417	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2024627	25	207800	100.0	0.529100529	0.376574055
MASTER_WP4_UNINA_1__FO001_71775__bin.3	MASTER_WP4_UNINA_1	FO001_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1715384	208	13298	97.24867725	2.028218695	0.379870047
MASTER_WP4_UNINA_1__MO002_71775__bin.11	MASTER_WP4_UNINA_1	MO002_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	2056292	46	139143	100.0	0.0	0.375446678
MASTER_WP4_UNINA_1__SF009_71775__bin.8	MASTER_WP4_UNINA_1	SF009_71775	SGB7126	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	1037399	341	3292	60.31062767	1.587301587	0.380250029
MASTER_WP4_UNINA_1__FO011_71775__bin.20	MASTER_WP4_UNINA_1	FO011_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	812184	86	15497	53.03467457	0.106051154	0.397350847
MASTER_WP4_UNINA_1__PR005_71775__bin.2	MASTER_WP4_UNINA_1	PR005_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1081836	26	63417	65.3930131	0.145560408	0.390131221
MASTER_WP4_UNINA_1__PT008_71775__bin.11	MASTER_WP4_UNINA_1	PT008_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	918973	94	13681	58.25812712	0.718704512	0.397824528
MASTER_WP4_UNINA_1__AS212_71775__bin.7	MASTER_WP4_UNINA_1	AS212_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1204434	23	88582	60.34482759	0.0	0.393593173
MASTER_WP4_UNINA_1__TO013_71775__bin.19	MASTER_WP4_UNINA_1	TO013_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1531790	173	13064	91.24897985	1.483416511	0.393529139
MASTER_WP4_UNINA_1__AS207_73417__bin.4	MASTER_WP4_UNINA_1	AS207_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	959572	127	10838	65.51724138	0.0	0.398196279
MASTER_WP4_UNINA_1__PA004_73417__bin.3	MASTER_WP4_UNINA_1	PA004_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1699730	74	44520	97.08359326	0.145560408	0.391456878
MASTER_WP4_UNINA_1__PA011_73417__bin.6	MASTER_WP4_UNINA_1	PA011_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1577279	54	44520	92.28009981	0.194080543	0.392785931
MASTER_WP4_UNINA_1__PA207_73417__bin.12	MASTER_WP4_UNINA_1	PA207_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1201906	58	32785	68.72270742	0.194080543	0.393678873
MASTER_WP4_UNINA_1__CS005_71775__bin.3	MASTER_WP4_UNINA_1	CS005_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	869041	56	22876	57.53379081	0.145560408	0.398182594
MASTER_WP4_UNINA_1__GR001_73417__bin.6	MASTER_WP4_UNINA_1	GR001_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1440425	150	13916	87.17023636	0.975254731	0.394665463
MASTER_WP4_UNINA_1__GR002_73417__bin.12	MASTER_WP4_UNINA_1	GR002_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1380511	311	5423	83.27059255	0.964857559	0.391786809
MASTER_WP4_UNINA_1__GR012_71775__bin.2	MASTER_WP4_UNINA_1	GR012_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1553650	68	36895	91.81222707	0.145560408	0.39308081
MASTER_WP4_UNINA_1__PA001_71775__bin.2	MASTER_WP4_UNINA_1	PA001_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1514416	47	38776	88.60989811	0.145560408	0.392518964
MASTER_WP4_UNINA_1__PA012_73417__bin.3	MASTER_WP4_UNINA_1	PA012_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1683960	63	47274	96.39737991	0.308709364	0.391492672
MASTER_WP4_UNINA_1__PM002_71775__bin.12	MASTER_WP4_UNINA_1	PM002_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1706978	58	52375	97.70742358	0.145560408	0.390658228
MASTER_WP4_UNINA_1__PV005_71775__bin.1	MASTER_WP4_UNINA_1	PV005_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1055139	39	44519	64.10116448	0.194080543	0.394271276
MASTER_WP4_UNINA_1__FO005_71775__bin.9	MASTER_WP4_UNINA_1	FO005_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1079349	104	14746	67.58005822	0.20014556	0.398774632
MASTER_WP4_UNINA_1__GR003_71775__bin.6	MASTER_WP4_UNINA_1	GR003_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1676048	194	11099	95.80786026	1.052417398	0.391056819
MASTER_WP4_UNINA_1__GR211_71775__bin.4	MASTER_WP4_UNINA_1	GR211_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1121704	345	3544	66.08636193	1.588911472	0.392841605
MASTER_WP4_UNINA_1__MO005_73417__bin.5	MASTER_WP4_UNINA_1	MO005_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1385160	181	10683	88.51285784	0.349344978	0.394188397
MASTER_WP4_UNINA_1__MO007_73418__bin.2	MASTER_WP4_UNINA_1	MO007_73418	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1386607	253	7356	89.80262702	2.380952381	0.394498946
MASTER_WP4_UNINA_1__PM007_71775__bin.11	MASTER_WP4_UNINA_1	PM007_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	945316	89	15506	57.20073473	0.800582242	0.396126798
MASTER_WP4_UNINA_1__AS003_73417__bin.3	MASTER_WP4_UNINA_1	AS003_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	848902	82	12778	50.39725861	0.242600679	0.401596415
MASTER_WP4_UNINA_1__MV011_71775__bin.18	MASTER_WP4_UNINA_1	MV011_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1137744	184	8162	74.85582588	0.207943439	0.39767997
MASTER_WP4_UNINA_1__FO013_71775__bin.3	MASTER_WP4_UNINA_1	FO013_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1202440	115	14621	78.25830041	0.409388646	0.397305479
MASTER_WP4_UNINA_1__AS202_73417__bin.3	MASTER_WP4_UNINA_1	AS202_73417	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1268022	245	6225	83.60348652	0.436681223	0.394597255
MASTER_WP4_UNINA_1__PR102_71775__bin.29	MASTER_WP4_UNINA_1	PR102_71775	SGB8002	kSGB	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1494422	46	56295	86.9286754	0.254730713	0.390758434
