dataset_id	MAG_id	sample_id	SGB_assignment	SGB_id	unknown	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content
QuT_2024	QuT_2024__SRR25934537__bin.5	SRR25934537	assigned	SGB7044	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acidophilus	1296754.0	10.0	670253.0	61.91	0.17	0.34
QuT_2024	QuT_2024__SRR25934533__bin.8	SRR25934533	assigned	SGB7046	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens	1395182.0	290.0	6182.0	64.1	0.72	0.37
QuT_2024	QuT_2024__SRR25934541__bin.4	SRR25934541	assigned	SGB7142	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2593102.0	138.0	29371.0	98.62	0.75	0.47
QuT_2024	QuT_2024__SRR25934532__bin.5	SRR25934532	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	2846059.0	146.0	28679.0	98.86	0.59	0.47
QuT_2024	QuT_2024__SRR25934538__bin.1	SRR25934538	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	1750456.0	107.0	27304.0	56.63	0.2	0.47
QuT_2024	QuT_2024__SRR25934520__bin.5	SRR25934520	assigned	SGB7144	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_rhamnosus	1799007.0	22.0	165255.0	57.27	1.08	0.46
QuT_2024	QuT_2024__SRR25934532__bin.6	SRR25934532	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	3057326.0	55.0	87268.0	99.99	0.58	0.45
QuT_2024	QuT_2024__SRR25934527__bin.5	SRR25934527	assigned	SGB7202	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_plantarum	3044826.0	432.0	9730.0	95.37	4.33	0.44
QuT_2024	QuT_2024__SRR25934533__bin.2	SRR25934533	assigned	SGB7980	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_petauri	1509439.0	329.0	5737.0	77.0	2.0	0.39
QuT_2024	QuT_2024__SRR25934526__bin.3	SRR25934526	assigned	SGB7984	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_cremoris	1714454.0	133.0	17253.0	76.9	1.2	0.36
QuT_2024	QuT_2024__SRR25934526__bin.6	SRR25934526	assigned	SGB7985	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	1922484.0	128.0	23182.0	88.05	1.37	0.35
QuT_2024	QuT_2024__SRR25934541__bin.3	SRR25934541	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1576350.0	92.0	28926.0	92.05	0.16	0.39
QuT_2024	QuT_2024__SRR25934534__bin.5	SRR25934534	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1378067.0	48.0	44291.0	81.14	0.12	0.39
QuT_2024	QuT_2024__SRR25934532__bin.2	SRR25934532	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	997589.0	42.0	35126.0	60.24	0.3	0.4
QuT_2024	QuT_2024__SRR25934530__bin.5	SRR25934530	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1704554.0	90.0	28248.0	98.65	0.46	0.39
QuT_2024	QuT_2024__SRR25934523__bin.1	SRR25934523	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	891886.0	34.0	36777.0	52.45	0.09	0.4
QuT_2024	QuT_2024__SRR25934537__bin.6	SRR25934537	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	913538.0	32.0	49577.0	57.21	0.09	0.4
QuT_2024	QuT_2024__SRR25934540__bin.3	SRR25934540	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1080253.0	34.0	58156.0	65.27	0.42	0.4
QuT_2024	QuT_2024__SRR25934536__bin.2	SRR25934536	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1550461.0	52.0	45603.0	88.4	0.42	0.39
QuT_2024	QuT_2024__SRR25934526__bin.1	SRR25934526	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1320334.0	45.0	49771.0	73.48	0.1	0.39
QuT_2024	QuT_2024__SRR25934527__bin.1	SRR25934527	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1216280.0	51.0	36929.0	74.32	0.04	0.39
QuT_2024	QuT_2024__SRR25934538__bin.6	SRR25934538	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1020026.0	50.0	30582.0	52.68	0.16	0.39
QuT_2024	QuT_2024__SRR25934535__bin.2	SRR25934535	assigned	SGB8002	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	1732356.0	53.0	57057.0	99.83	0.01	0.39
QuT_2024	QuT_2024__SRR25934533__bin.16	SRR25934533	assigned	SGB8228	kSGB	Species	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_parauberis	2062845.0	86.0	50222.0	99.99	0.48	0.35
QuT_2024	QuT_2024__SRR25934533__bin.11	SRR25934533	assigned	SGB12101	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_lundensis	4245473.0	883.0	6301.0	90.69	3.67	0.59
QuT_2024	QuT_2024__SRR25934534__bin.4	SRR25934534	assigned	SGB15904	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium_freudenreichii	2650295.0	85.0	49782.0	100.0	2.46	0.67
QuT_2024	QuT_2024__SRR25934532__bin.8	SRR25934532	assigned	SGB17278	kSGB	Species	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_animalis	1059990.0	159.0	8900.0	55.23	0.11	0.62
QuT_2024	QuT_2024__SRR25934533__bin.3	SRR25934533	assigned	SGB31286	kSGB	Species	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella_inusitata	3209220.0	68.0	93590.0	62.22	0.11	0.53
